target_id 	 Ck_1 	 CK_2 	 CK_3 	 ET_1 	 ET_2 	 ET_3 	 MJ_1 	 MJ_2 	 MJ_3 
CRO_T113003	0	0	0	0	0	0	0	0	0
CRO_T113004	47	49	46	54	42	60	53	50	54
CRO_T113005	8	7	5	5	4	6	8	7	7
CRO_T113006	0	0	1	0	1	1	0	1	0
CRO_T113007	42	42	47	47	37	43	41	38	40
CRO_T113008	0	0	0	0	0	0	0	0	0
CRO_T113012	0	0	2	5	1	1	0	3	0
CRO_T113014	187	183	243	167	229	185	199	216	206
CRO_T113015	0	0	0	0	0	0	0	0	0
CRO_T113016	0	0	0	0	0	0	0	0	0
CRO_T113017	28	25	43	34	40	30	29	35	27
CRO_T113018	0	0	0	0	0	0	0	0	0
CRO_T113019	0	0	0	0	0	0	0	0	0
CRO_T113020	3	3	5	4	4	3	4	3	3
CRO_T113021	111	112	121	116	114	102	101	113	104
CRO_T113022	0	0	0	0	0	0	0	0	0
CRO_T113024	0	0	0	0	0	0	0	0	0
CRO_T113025	0	0	0	0	0	0	0	0	0
CRO_T113026	0	0	0	0	0	0	0	0	0
CRO_T113027	26	22	26	25	21	28	24	26	28
CRO_T113029	25	23	29	26	24	23	32	28	28
CRO_T113030	6	6	7	8	9	7	7	7	8
CRO_T113031	0	0	0	0	0	0	0	0	0
CRO_T113032	24	23	30	27	25	29	24	26	27
CRO_T113033	13	11	9	13	9	20	9	7	9
CRO_T113034	47	47	56	51	51	57	53	49	54
CRO_T113035	13	13	16	15	13	17	14	13	14
CRO_T113036	68	84	63	71	55	99	87	72	80
CRO_T113037	1	1	1	1	1	1	1	1	0
CRO_T113038	14	18	25	22	26	11	6	8	17
CRO_T113039	3	5	5	5	5	4	3	3	4
CRO_T113040	113	121	92	92	103	106	105	91	104
CRO_T113041	39	54	43	48	56	48	46	39	40
CRO_T113042	9	8	10	11	10	9	8	9	9
CRO_T113043	0	0	0	0	0	0	0	0	0
CRO_T113044	24	21	22	24	17	21	22	25	24
CRO_T113046	29	29	28	28	30	30	24	23	22
CRO_T113048	34	32	38	30	27	37	38	38	44
CRO_T113049	5	5	8	7	6	7	7	8	7
CRO_T113050	0	0	1	1	1	0	0	1	1
CRO_T113051	1	0	3	1	0	0	0	1	1
CRO_T113052	4	2	4	3	4	2	4	3	3
CRO_T113053	35	36	32	39	34	35	43	48	47
CRO_T113055	9	8	9	9	9	8	11	10	11
CRO_T113056	0	0	0	0	0	0	1	0	0
CRO_T113057	0	0	0	0	0	0	0	0	0
CRO_T113059	3	3	4	4	5	5	3	3	3
CRO_T113060	24	24	24	24	22	23	22	22	23
CRO_T113061	12	10	14	14	14	13	14	14	14
CRO_T113062	0	0	0	0	1	0	0	0	0
CRO_T113063	1	1	1	2	1	2	2	1	2
CRO_T113064	12	12	12	13	13	14	15	13	12
CRO_T113065	32	32	38	39	42	30	30	32	34
CRO_T113066	0	0	0	0	0	0	0	0	0
CRO_T113067	0	0	0	0	0	0	0	0	0
CRO_T113068	0	0	0	0	0	0	0	0	0
CRO_T113069	0	0	0	0	0	0	0	0	1
CRO_T113070	0	0	0	0	0	0	0	0	0
CRO_T113071	0	0	0	0	0	0	0	0	0
CRO_T113072	0	0	0	0	0	0	0	0	0
CRO_T113073	0	0	0	0	0	0	0	0	0
CRO_T113074	0	0	0	0	0	0	0	0	0
CRO_T113075	0	0	0	0	0	0	0	0	0
CRO_T113076	0	0	0	0	0	0	0	0	0
CRO_T113077	0	0	0	0	0	0	0	0	0
CRO_T113078	0	0	0	0	0	0	0	0	0
CRO_T113079	0	0	0	0	0	0	0	0	0
CRO_T113081	2	1	1	1	1	2	1	2	2
CRO_T113082	0	0	0	0	0	0	0	1	0
CRO_T113083	40	42	60	72	46	53	56	40	55
CRO_T113085	0	0	0	0	0	1	0	1	0
CRO_T113086	0	0	0	0	0	0	0	0	0
CRO_T113087	0	0	0	0	0	0	0	0	0
CRO_T113088	0	0	0	0	0	0	0	0	0
CRO_T113090	47	43	54	54	50	48	46	50	51
CRO_T113091	29	25	32	30	27	33	28	27	27
CRO_T113092	11	11	13	13	11	11	13	11	12
CRO_T113093	108	94	113	97	94	99	104	102	98
CRO_T113094	7	7	8	9	8	8	8	9	9
CRO_T113095	23	21	25	23	24	23	22	24	23
CRO_T113096	0	0	0	0	0	0	0	0	0
CRO_T113097	749	502	1096	856	765	545	322	497	328
CRO_T113098	32	31	37	39	37	42	33	33	30
CRO_T113099	0	0	1	2	1	1	1	0	0
CRO_T113100	13	11	12	14	11	13	14	11	13
CRO_T113101	18	16	18	23	15	20	19	17	17
CRO_T113102	52	54	65	55	48	41	49	53	49
CRO_T113104	18	15	28	20	25	19	20	30	27
CRO_T113105	12	16	14	16	14	11	13	10	9
CRO_T113107	0	0	0	0	0	0	0	0	0
CRO_T113108	26	26	36	34	33	30	37	43	38
CRO_T113109	3	2	4	1	1	5	2	3	4
CRO_T113110	1	1	1	1	2	2	1	1	1
CRO_T113111	2	1	1	0	1	2	2	2	2
CRO_T113112	412	363	398	377	363	395	412	399	397
CRO_T113113	91	99	123	127	131	130	104	99	107
CRO_T113114	0	0	0	0	0	0	0	0	0
CRO_T113115	0	0	0	0	0	0	0	0	0
CRO_T113116	61	56	60	60	54	62	60	64	61
CRO_T113117	1	1	1	1	2	2	1	2	2
CRO_T113118	4	5	5	2	5	6	5	5	6
CRO_T113119	42	42	41	41	55	52	77	88	74
CRO_T113120	36	35	33	31	32	45	27	22	26
CRO_T113121	0	0	0	0	0	0	0	0	0
CRO_T113122	11	8	11	7	11	9	13	12	12
CRO_T113124	0	0	0	0	0	0	0	0	0
CRO_T113125	0	0	0	0	0	0	0	0	0
CRO_T113126	0	0	0	0	0	0	0	0	0
CRO_T113127	0	0	0	0	0	0	0	0	0
CRO_T113128	1	1	0	0	1	1	0	0	1
CRO_T113129	2	2	3	2	1	2	1	2	2
CRO_T113130	0	0	0	0	0	0	0	0	0
CRO_T113131	0	0	0	0	0	0	0	0	0
CRO_T113132	0	0	0	0	0	0	0	0	0
CRO_T113133	0	0	0	0	0	0	0	0	0
CRO_T113134	0	0	0	0	0	0	0	0	0
CRO_T113135	0	0	0	0	0	0	0	0	0
CRO_T113138	20	17	20	21	24	23	20	21	20
CRO_T113139	0	0	0	0	0	0	0	0	0
CRO_T113140	43	37	43	42	43	39	37	42	38
CRO_T113141	2	1	3	3	1	3	1	2	0
CRO_T113142	0	0	0	0	0	0	0	0	0
CRO_T113143	0	0	0	0	0	0	0	0	0
CRO_T113144	0	0	0	0	0	0	0	0	0
CRO_T113145	0	0	0	0	0	0	0	0	0
CRO_T113148	46	50	81	92	87	75	56	85	56
CRO_T113150	286	300	258	243	254	276	322	349	314
CRO_T113151	0	0	0	0	0	0	0	0	0
CRO_T113152	0	0	0	0	0	0	0	0	0
CRO_T113153	41	45	72	59	66	67	91	121	89
CRO_T113154	251	241	284	260	268	278	324	367	335
CRO_T113155	172	171	192	183	169	183	184	202	185
CRO_T113156	0	0	0	0	0	0	0	0	0
CRO_T113158	0	0	0	0	0	0	0	0	0
CRO_T113160	328	372	444	388	395	449	480	581	477
CRO_T113161	0	0	0	0	0	0	0	1	0
CRO_T113162	14	9	15	11	12	10	15	17	14
CRO_T113163	0	0	0	0	0	0	0	0	0
CRO_T113164	0	0	0	0	0	0	0	0	0
CRO_T113165	0	0	0	0	0	0	0	0	0
CRO_T113167	70	59	93	89	81	87	54	66	55
CRO_T113168	3	2	3	2	1	0	10	12	11
CRO_T113169	0	0	0	0	0	0	0	0	0
CRO_T113170	0	0	0	0	0	0	0	0	0
CRO_T113171	0	0	0	0	0	0	0	0	0
CRO_T113172	0	0	0	0	0	0	0	0	0
CRO_T113173	0	0	0	0	0	0	0	0	0
CRO_T113174	0	0	0	0	0	0	0	0	0
CRO_T113175	0	0	0	0	0	0	0	0	0
CRO_T113177	0	0	0	0	0	0	0	0	0
CRO_T113178	0	0	0	0	0	0	0	0	0
CRO_T113179	103	103	86	88	86	92	94	83	93
CRO_T113180	0	0	0	0	1	1	0	0	0
CRO_T113182	4	4	4	5	4	4	5	5	4
CRO_T113183	0	0	0	0	0	0	0	0	0
CRO_T113184	0	0	0	0	0	0	0	0	0
CRO_T113185	0	0	0	0	0	0	0	0	0
CRO_T113186	32	31	39	41	35	42	44	45	43
CRO_T113188	0	1	0	0	0	1	0	0	1
CRO_T113189	0	0	0	0	0	0	0	0	0
CRO_T113190	61	59	63	63	64	51	40	39	42
CRO_T113191	96	102	79	91	64	109	89	67	89
CRO_T113192	7	7	7	6	7	8	6	6	7
CRO_T113193	11	10	14	12	12	11	12	12	13
CRO_T113194	107	96	119	110	106	115	116	118	108
CRO_T113195	8	8	12	12	10	12	10	10	10
CRO_T113196	7	6	7	7	8	6	6	6	5
CRO_T113197	0	0	0	0	0	0	0	0	0
CRO_T113199	8	10	8	7	4	14	6	3	6
CRO_T113200	0	0	0	0	0	0	0	0	0
CRO_T113203	12	9	15	12	13	11	13	13	12
CRO_T113204	0	0	1	0	1	0	0	0	0
CRO_T113205	0	0	0	1	1	0	0	0	0
CRO_T113206	0	0	0	0	0	0	0	0	0
CRO_T113207	0	1	1	1	0	1	2	5	3
CRO_T113208	0	0	0	0	0	0	0	0	0
CRO_T113209	25	28	23	22	24	23	43	45	40
CRO_T113210	111	109	48	20	69	41	756	920	765
CRO_T113213	0	0	0	0	0	0	0	0	0
CRO_T113214	0	0	0	0	0	0	0	0	0
CRO_T113216	244	254	269	252	249	254	260	231	252
CRO_T113217	22	28	19	21	24	26	18	16	20
CRO_T113219	0	0	0	0	0	0	0	0	0
CRO_T113220	10	5	8	10	7	11	5	7	6
CRO_T113221	162	163	148	170	126	205	184	177	176
CRO_T113222	15	14	13	14	13	17	13	13	12
CRO_T113223	33	38	25	29	26	35	29	18	29
CRO_T113224	18	19	21	21	21	21	20	20	20
CRO_T113225	0	0	0	0	0	0	0	0	0
CRO_T113226	0	0	0	0	0	0	0	0	0
CRO_T113227	3	4	3	3	2	6	4	2	4
CRO_T113228	98	105	142	131	106	117	106	139	101
CRO_T113229	9	8	10	8	9	8	8	9	9
CRO_T113230	0	0	0	0	0	0	0	0	0
CRO_T113231	3	4	5	4	4	5	4	4	3
CRO_T113232	6	8	5	8	5	5	8	6	9
CRO_T113233	37	32	45	43	34	31	48	47	47
CRO_T113234	8	7	7	7	6	8	9	6	10
CRO_T113235	0	0	0	0	0	0	0	0	0
CRO_T113236	6	7	8	7	8	7	7	7	7
CRO_T113237	64	66	75	73	67	82	75	72	75
CRO_T113238	0	0	0	0	0	0	0	0	0
CRO_T113239	11	11	13	12	11	13	12	12	12
CRO_T113241	14	9	14	10	13	11	11	12	12
CRO_T113242	37	32	39	36	34	37	50	41	48
CRO_T113244	0	0	0	0	0	0	0	0	0
CRO_T113246	0	0	0	0	0	0	0	0	0
CRO_T113248	0	0	0	0	0	0	0	0	0
CRO_T113249	0	0	0	0	0	0	0	0	0
CRO_T113250	0	1	0	0	1	0	0	0	0
CRO_T113251	0	0	0	0	0	0	0	0	0
CRO_T113252	0	0	0	0	0	0	0	0	0
CRO_T113253	2	1	1	2	2	1	1	1	1
CRO_T113255	0	2	1	1	1	3	1	3	2
CRO_T113256	3	3	4	4	3	3	3	4	4
CRO_T113259	0	0	0	0	0	0	0	0	0
CRO_T113260	11	11	10	8	9	13	9	8	9
CRO_T113261	0	0	0	0	0	0	0	0	0
CRO_T113263	0	0	0	0	0	0	0	0	0
CRO_T113264	0	0	0	0	0	0	0	0	0
CRO_T113265	0	0	1	0	0	0	0	0	0
CRO_T113266	0	0	0	1	0	0	0	0	0
CRO_T113267	0	0	0	0	0	0	0	0	0
CRO_T113268	0	0	0	0	0	0	0	0	0
CRO_T113269	0	0	1	1	0	2	1	0	1
CRO_T113270	0	0	0	0	0	0	0	0	0
CRO_T113271	19	18	19	20	17	15	25	17	23
CRO_T113272	20	16	23	18	21	21	13	18	16
CRO_T113273	50	54	51	52	53	41	39	42	41
CRO_T113274	0	0	0	0	0	0	0	0	0
CRO_T113275	0	0	0	0	0	0	0	0	0
CRO_T113276	0	0	0	0	0	0	0	0	0
CRO_T113277	0	0	0	0	0	0	0	0	0
CRO_T113278	0	0	0	0	0	0	0	0	0
CRO_T113279	2	3	3	3	3	4	2	2	3
CRO_T113281	0	0	0	0	0	0	0	0	0
CRO_T113282	0	0	0	0	0	0	0	0	0
CRO_T113283	0	0	0	0	0	0	0	0	0
CRO_T113284	23	20	24	26	20	21	20	21	20
CRO_T113285	10	10	11	10	9	13	10	11	11
CRO_T113286	6	4	3	9	2	5	3	2	3
CRO_T113287	0	0	0	0	0	0	0	0	0
CRO_T113288	0	0	0	0	0	0	0	0	0
CRO_T113289	0	0	0	0	0	0	0	0	0
CRO_T113293	0	0	0	0	0	0	0	0	0
CRO_T113294	2	3	2	1	2	2	1	2	1
CRO_T113295	1	1	2	0	0	0	2	0	0
CRO_T113296	5	6	6	9	9	10	10	9	8
CRO_T113297	0	0	0	0	0	0	0	0	0
CRO_T113299	8	7	7	7	8	8	7	7	8
CRO_T113300	39	35	43	43	41	38	38	43	37
CRO_T113301	62	70	70	79	68	76	69	69	67
CRO_T113302	15	14	14	16	16	19	14	16	17
CRO_T113303	40	38	34	52	35	45	22	17	25
CRO_T113304	3	2	4	5	4	7	3	4	2
CRO_T113306	8	6	9	10	6	6	6	9	7
CRO_T113307	3	2	2	3	2	2	2	2	3
CRO_T113308	0	0	0	0	0	0	0	0	0
CRO_T113309	9	9	12	10	10	9	9	10	9
CRO_T113310	9	8	14	13	12	11	10	13	11
CRO_T113311	29	31	35	32	32	39	41	40	42
CRO_T113312	3	3	6	9	4	6	6	6	5
CRO_T113313	0	0	0	0	0	0	0	0	0
CRO_T113314	23	20	24	23	22	21	22	23	23
CRO_T113315	46	47	54	52	43	58	57	60	54
CRO_T113316	1	1	1	1	1	3	1	0	1
CRO_T113317	6	6	7	8	7	9	5	7	7
CRO_T113318	159	126	159	155	116	137	157	147	145
CRO_T113320	1	1	3	5	1	1	2	3	2
CRO_T113322	19	16	26	46	25	28	29	26	28
CRO_T113323	2	1	1	1	1	3	2	2	2
CRO_T113324	7	7	7	5	7	8	9	11	10
CRO_T113325	0	0	0	0	0	0	0	0	0
CRO_T113326	33	34	46	38	43	39	36	41	36
CRO_T113327	0	0	0	0	0	0	0	0	0
CRO_T113328	0	0	0	0	0	0	0	0	0
CRO_T113329	14	14	13	15	14	16	12	9	12
CRO_T113330	44	46	43	47	42	45	36	30	37
CRO_T113331	0	0	0	0	0	0	0	0	0
CRO_T113332	0	0	1	0	0	0	1	0	1
CRO_T113333	1	0	1	1	0	0	0	0	0
CRO_T113334	49	49	48	50	59	54	62	58	60
CRO_T113335	0	0	0	0	0	0	0	0	0
CRO_T113336	49	43	46	46	39	43	42	39	42
CRO_T113337	0	0	0	0	0	0	0	0	0
CRO_T113338	106	112	89	91	88	97	90	78	95
CRO_T113341	22	24	21	22	19	25	24	18	24
CRO_T113342	5	3	8	6	4	5	4	6	7
CRO_T113343	0	0	0	0	0	0	0	0	0
CRO_T113344	0	0	0	0	0	0	0	0	0
CRO_T113345	0	0	0	0	0	0	0	0	0
CRO_T113346	0	0	0	0	0	0	0	0	0
CRO_T113347	20	20	26	22	20	23	27	26	26
CRO_T113348	11	9	12	11	11	11	10	9	10
CRO_T113349	0	0	0	0	0	0	0	0	0
CRO_T113350	15	16	21	20	18	20	19	18	19
CRO_T113351	0	1	1	2	0	1	0	0	1
CRO_T113352	12	10	15	14	14	14	8	12	9
CRO_T113353	0	0	0	0	0	0	0	0	0
CRO_T113355	13	13	17	19	16	22	19	18	17
CRO_T113357	67	57	75	61	62	54	39	43	37
CRO_T113358	1	1	0	1	1	0	0	1	1
CRO_T113359	0	0	0	0	0	0	0	0	0
CRO_T113360	21	24	13	17	15	21	18	10	18
CRO_T113361	0	0	0	0	0	0	0	0	0
CRO_T113362	0	0	0	0	0	0	0	0	0
CRO_T113364	12	8	12	14	11	12	12	13	11
CRO_T113365	34	34	35	40	31	40	48	43	48
CRO_T113367	0	0	0	0	0	0	0	0	0
CRO_T113368	3	3	3	4	3	4	4	4	3
CRO_T113369	0	0	0	0	0	0	0	0	0
CRO_T113370	6	5	7	7	7	9	6	7	7
CRO_T113371	4	3	4	5	5	4	2	3	3
CRO_T113372	15	14	19	19	14	18	19	18	19
CRO_T113373	3	5	2	3	3	2	4	6	7
CRO_T113375	86	84	111	123	97	97	94	87	97
CRO_T113377	0	0	0	0	0	0	0	0	0
CRO_T113379	2	3	4	4	4	4	2	3	3
CRO_T113380	2	2	3	2	6	5	2	6	1
CRO_T113381	8	6	8	8	8	9	9	7	7
CRO_T113382	44	43	41	24	44	68	35	40	35
CRO_T113385	0	0	0	0	0	0	0	0	0
CRO_T113386	175	195	202	224	201	216	213	186	214
CRO_T113387	0	0	0	0	0	0	0	0	0
CRO_T113388	12	12	15	12	14	14	17	15	16
CRO_T113389	11	10	12	11	9	6	7	9	8
CRO_T113390	0	0	0	0	0	0	0	0	0
CRO_T113391	0	0	0	0	0	0	0	0	0
CRO_T113392	5	5	4	4	5	5	5	5	5
CRO_T113393	3	3	4	4	4	3	2	2	3
CRO_T113395	0	0	0	0	0	0	0	0	0
CRO_T113396	6	6	6	7	6	9	5	6	6
CRO_T113397	12	13	16	17	15	16	13	16	14
CRO_T113399	0	0	0	0	0	0	0	0	0
CRO_T113401	0	0	0	0	0	0	0	0	0
CRO_T113402	0	0	0	0	0	0	0	0	0
CRO_T113404	32	32	30	30	34	29	28	27	28
CRO_T113405	0	0	0	0	0	0	0	0	0
CRO_T113406	3	1	3	5	2	6	3	1	2
CRO_T113407	78	72	77	72	81	65	71	72	71
CRO_T113410	35	42	37	34	34	38	34	40	33
CRO_T113411	0	0	0	0	0	0	0	0	0
CRO_T113412	114	104	126	125	114	117	126	134	129
CRO_T113413	1	0	0	0	0	0	1	0	0
CRO_T113415	10	10	11	13	10	13	10	9	10
CRO_T113416	0	0	0	0	0	0	0	0	0
CRO_T113417	0	0	0	0	0	0	0	0	0
CRO_T113418	32	32	33	30	30	34	37	35	39
CRO_T113419	17	17	19	21	18	19	18	17	20
CRO_T113420	0	0	0	0	0	0	0	0	0
CRO_T113422	0	0	0	0	0	0	0	0	0
CRO_T113424	0	0	0	0	0	0	0	0	0
CRO_T113425	1	1	0	0	0	2	1	0	1
CRO_T113426	18	18	21	19	21	18	19	20	20
CRO_T113429	6	6	7	5	7	3	3	4	3
CRO_T113430	9	9	11	12	13	12	10	11	10
CRO_T113431	26	20	25	21	20	23	27	22	27
CRO_T113432	0	0	0	0	0	0	0	0	0
CRO_T113433	746	707	952	929	946	763	724	816	732
CRO_T113435	22	15	23	18	20	17	21	23	19
CRO_T113437	0	0	0	0	0	0	0	0	0
CRO_T113439	0	0	0	0	0	0	0	0	0
CRO_T113440	0	0	0	0	0	0	0	0	0
CRO_T113441	26	23	22	24	23	22	17	21	20
CRO_T113442	2	2	2	2	3	2	1	1	1
CRO_T113443	9	10	17	23	16	13	12	12	12
CRO_T113444	10	10	12	11	12	14	10	10	12
CRO_T113446	0	0	0	0	0	0	0	0	0
CRO_T113447	0	0	0	0	0	0	0	0	0
CRO_T113449	30	29	32	31	30	34	38	39	33
CRO_T113450	1	2	0	3	2	4	2	1	2
CRO_T113451	0	0	0	0	0	0	0	0	0
CRO_T113452	0	0	0	0	0	0	0	0	0
CRO_T113453	38	25	52	39	28	25	27	31	26
CRO_T113455	13	13	16	15	13	17	16	14	15
CRO_T113456	0	0	0	0	0	0	0	0	0
CRO_T113457	0	0	0	0	0	0	0	0	0
CRO_T113458	0	0	0	0	0	0	0	0	0
CRO_T113459	0	0	0	0	0	0	0	0	0
CRO_T113460	1	1	5	7	3	4	1	3	1
CRO_T113461	7	7	10	11	8	9	7	9	8
CRO_T113462	0	0	0	0	0	0	0	0	0
CRO_T113464	12	15	13	14	14	15	12	11	11
CRO_T113465	0	0	0	0	0	0	0	0	0
CRO_T113466	1	2	1	1	1	1	1	2	1
CRO_T113467	33	36	48	41	41	46	32	34	32
CRO_T113468	0	0	0	0	0	0	0	0	0
CRO_T113469	44	44	49	49	45	42	47	49	45
CRO_T113470	32	36	38	41	40	39	30	32	32
CRO_T113472	0	0	0	0	0	0	0	0	0
CRO_T113473	14	17	15	18	17	18	15	12	15
CRO_T113474	21	19	23	26	21	25	21	22	20
CRO_T113475	0	0	0	0	0	0	0	0	0
CRO_T113476	11	9	12	15	11	11	10	12	11
CRO_T113477	118	90	116	114	117	93	88	103	89
CRO_T113478	0	0	0	0	0	0	0	0	0
CRO_T113479	0	0	0	0	0	0	0	0	0
CRO_T113480	14	15	26	15	24	20	18	21	17
CRO_T113481	29	32	28	28	27	32	29	24	29
CRO_T113482	12	11	12	12	11	14	12	13	11
CRO_T113483	0	0	0	0	0	0	0	0	0
CRO_T113485	16	17	17	20	18	22	27	26	29
CRO_T113487	1	2	1	1	2	2	1	1	2
CRO_T113488	1	2	1	1	1	2	2	1	1
CRO_T113489	0	0	1	0	0	1	0	0	0
CRO_T113490	1	2	3	5	2	2	1	2	1
CRO_T113495	23	22	27	28	22	29	22	23	23
CRO_T113496	0	0	0	0	0	0	0	0	0
CRO_T113498	0	0	0	0	0	0	0	0	0
CRO_T113499	7	7	6	6	4	11	6	4	6
CRO_T113500	0	0	0	0	0	0	0	0	0
CRO_T113501	66	71	50	66	50	100	73	50	72
CRO_T113502	3	3	3	4	3	3	3	3	2
CRO_T113504	0	0	0	0	0	0	0	0	0
CRO_T113505	0	0	0	0	0	0	0	0	0
CRO_T113506	36	39	31	39	29	42	38	31	40
CRO_T113507	2	1	0	1	1	2	1	1	1
CRO_T113508	4338	4093	3571	3524	4111	3391	3713	4046	3577
CRO_T113509	31	31	33	35	32	36	31	29	32
CRO_T113510	41	39	57	55	57	48	41	48	41
CRO_T113511	27	25	35	31	31	31	29	28	30
CRO_T113512	0	0	0	0	0	0	0	0	0
CRO_T113513	7	6	11	10	11	8	4	6	4
CRO_T113514	24	25	22	24	21	19	24	27	28
CRO_T113515	10	12	9	9	7	16	12	7	13
CRO_T113516	4	4	3	3	3	4	4	3	3
CRO_T113517	34	36	35	32	37	44	28	22	27
CRO_T113518	1	1	2	2	1	1	1	1	0
CRO_T113520	15	12	16	16	15	15	16	17	18
CRO_T113521	20	19	20	22	21	26	22	21	20
CRO_T113522	3	3	2	4	1	2	2	3	2
CRO_T113523	9	8	10	11	11	11	11	11	12
CRO_T113525	25	13	54	56	52	32	17	31	19
CRO_T113526	1	0	0	1	1	0	0	1	0
CRO_T113528	23	24	21	26	27	29	25	23	26
CRO_T113529	0	0	0	0	0	0	0	0	0
CRO_T113530	27	25	29	31	33	33	25	24	27
CRO_T113532	0	0	0	0	0	0	0	0	0
CRO_T113533	6	8	5	7	6	6	4	5	4
CRO_T113534	1	0	0	0	0	0	0	0	0
CRO_T113535	0	0	0	0	0	0	0	0	0
CRO_T113537	29	25	53	50	41	34	43	45	42
CRO_T113538	39	32	48	38	41	40	84	81	85
CRO_T113539	35	35	33	36	30	42	45	46	45
CRO_T113540	11	9	10	12	9	15	10	11	10
CRO_T113541	0	0	0	0	2	0	0	2	0
CRO_T113542	0	0	0	0	0	0	0	0	0
CRO_T113543	0	0	0	0	1	0	0	2	0
CRO_T113544	47	44	62	66	57	70	58	60	63
CRO_T113545	0	0	1	1	2	1	0	1	0
CRO_T113546	9	9	9	8	9	7	10	11	8
CRO_T113547	6	6	6	7	8	9	11	15	10
CRO_T113548	359	389	422	436	403	375	530	543	527
CRO_T113549	1	0	0	1	0	0	1	1	1
CRO_T113550	0	0	1	0	1	1	0	3	1
CRO_T113551	0	0	1	1	2	0	1	1	1
CRO_T113552	33	31	41	36	37	36	41	41	39
CRO_T113553	21	17	28	22	23	23	23	29	24
CRO_T113554	22	17	21	18	17	15	14	16	16
CRO_T113555	5	4	6	6	4	5	3	4	4
CRO_T113556	7	8	10	7	8	8	8	7	7
CRO_T113557	0	0	0	0	1	0	0	0	1
CRO_T113558	0	0	2	0	3	0	0	1	0
CRO_T113559	1	1	2	0	3	1	1	1	1
CRO_T113560	0	0	0	0	0	0	0	0	0
CRO_T113561	2	1	1	0	1	1	2	1	2
CRO_T113562	5	5	6	5	5	6	6	4	5
CRO_T113563	0	0	1	0	1	0	0	0	0
CRO_T113564	10	10	12	13	10	12	11	13	11
CRO_T113565	7	5	7	7	6	7	6	6	5
CRO_T113566	96	77	144	147	134	90	53	90	55
CRO_T113567	8	9	11	9	10	11	9	7	11
CRO_T113569	19	18	21	28	31	23	19	22	19
CRO_T113570	118	90	137	109	89	98	95	109	104
CRO_T113571	32	27	24	29	24	24	44	44	42
CRO_T113572	42	41	70	52	63	55	101	128	98
CRO_T113573	0	0	0	0	0	0	0	0	0
CRO_T113574	4	6	5	4	2	6	5	2	4
CRO_T113575	135	134	204	140	216	108	106	125	105
CRO_T113576	0	0	0	0	0	0	0	0	0
CRO_T113577	0	0	0	0	0	0	0	0	0
CRO_T113578	70	61	89	73	74	70	63	75	62
CRO_T113579	228	202	245	218	272	199	181	204	178
CRO_T113580	561	626	532	682	754	721	762	742	760
CRO_T113581	1	2	2	3	2	2	1	2	2
CRO_T113582	5	6	7	8	6	9	4	6	5
CRO_T113583	6	5	8	6	7	6	8	7	7
CRO_T113584	465	525	361	411	420	491	499	387	505
CRO_T113585	735	577	790	583	755	546	513	569	498
CRO_T113586	528	496	706	494	638	403	339	407	335
CRO_T113587	18	21	23	22	28	19	16	19	13
CRO_T113588	92	76	91	85	91	74	75	80	76
CRO_T113589	0	0	0	0	0	0	0	0	0
CRO_T113590	0	0	0	0	0	1	0	0	0
CRO_T113591	0	0	0	0	0	0	0	0	0
CRO_T113592	27	27	29	29	30	28	27	28	26
CRO_T113593	76	75	82	81	70	91	98	78	92
CRO_T113594	15	14	14	18	12	16	11	10	10
CRO_T113595	77	77	82	82	77	86	55	57	55
CRO_T113596	0	0	0	0	0	0	0	0	0
CRO_T113597	9	7	23	22	17	14	16	17	16
CRO_T113598	31	28	31	33	31	31	27	30	28
CRO_T113599	2	3	2	2	1	2	2	1	1
CRO_T113600	15	15	15	15	11	19	13	15	11
CRO_T113601	0	0	0	0	0	0	0	0	0
CRO_T113602	5	8	6	6	6	11	7	6	7
CRO_T113603	36	42	44	52	41	46	44	34	47
CRO_T113604	21	19	28	24	22	21	20	24	22
CRO_T113605	199	185	260	215	245	179	165	187	167
CRO_T113606	49	37	44	46	41	41	46	52	47
CRO_T113607	16	17	20	18	16	17	15	15	14
CRO_T113608	0	0	0	0	0	0	0	0	0
CRO_T113609	0	0	0	0	0	0	0	0	0
CRO_T113610	0	0	0	0	0	0	0	0	0
CRO_T113611	13	10	15	13	14	12	11	14	14
CRO_T113612	0	0	0	0	0	0	0	0	0
CRO_T113613	0	0	0	0	0	0	0	0	0
CRO_T113614	92	80	126	127	100	92	99	112	102
CRO_T113615	0	0	0	0	0	0	0	0	0
CRO_T113616	0	0	0	0	0	0	0	0	0
CRO_T113617	0	0	0	0	0	0	0	0	0
CRO_T113618	0	0	0	0	0	0	0	0	0
CRO_T113620	0	0	0	0	0	0	0	0	0
CRO_T113621	0	0	1	1	1	1	0	1	0
CRO_T113622	0	0	0	0	0	0	0	0	0
CRO_T113623	0	0	0	0	0	0	0	0	0
CRO_T113624	0	0	0	0	0	3	0	0	0
CRO_T113625	0	0	0	0	0	0	0	0	0
CRO_T113626	26	29	32	33	33	34	30	29	31
CRO_T113627	16	15	21	20	16	20	21	20	21
CRO_T113628	9	12	12	11	10	12	12	12	10
CRO_T113629	87	81	95	90	88	88	96	92	94
CRO_T113630	14	14	13	14	13	16	15	15	14
CRO_T113631	47	52	48	56	62	54	48	42	49
CRO_T113633	0	0	0	0	0	0	0	0	0
