target_id 	 SRR5133628 	 SRR5133629 	 SRR5133630 	        SRR5133631 	 SRR5133632 	 SRR5133633 	 SRR5133634 	 SRR5133635 	 SRR5133636 
CL228.Contig105	1	0	0	0	0	0	2	0	0
CL228.Contig106	0	0	0	0	0	0	0	0	0
CL228.Contig107	0	0	0	0	0	0	0	0	0
CL228.Contig108	0	0	0	0	0	0	0	0	0
CL228.Contig109	2	0	1	0	0	0	0	0	0
CL228.Contig11	0	0	0	0	0	0	0	0	0
CL228.Contig110	22	21	25	14	15	23	23	14	21
CL228.Contig111	19	12	8	15	19	14	4	12	12
CL228.Contig112	0	0	0	0	0	0	0	0	0
CL228.Contig113	0	0	0	0	0	0	0	0	0
CL228.Contig114	0	0	0	0	9	0	0	14	3
CL228.Contig115	4	0	22	1	0	0	0	0	0
CL228.Contig12	0	0	0	0	0	0	0	0	0
CL228.Contig13	5	18	9	4	0	2	0	0	8
CL228.Contig14	5	7	11	7	1	8	0	0	8
CL228.Contig15	0	0	0	0	0	0	0	0	0
CL228.Contig16	15	0	0	0	0	0	0	0	0
CL228.Contig17	0	5	0	2	4	5	1	4	3
CL228.Contig18	0	0	0	0	0	0	0	0	0
CL228.Contig19	0	0	0	0	0	0	0	0	0
CL228.Contig2	0	0	0	0	0	0	0	0	0
CL228.Contig20	0	0	0	0	0	0	0	0	0
CL228.Contig21	0	0	0	0	0	0	0	0	0
CL228.Contig22	0	0	0	0	1	0	0	0	0
CL228.Contig23	0	2	2	3	8	1	19	0	1
CL228.Contig24	4	5	6	8	7	3	8	5	5
CL228.Contig25	0	0	0	0	0	0	2	0	0
CL228.Contig26	0	0	3	0	0	0	0	0	0
CL228.Contig27	0	0	0	0	0	0	0	0	0
CL228.Contig28	0	0	0	0	0	0	0	0	0
CL228.Contig29	0	0	0	0	0	0	0	0	0
CL228.Contig3	18	25	9	7	13	30	24	13	15
CL228.Contig30	0	0	0	0	0	0	0	0	0
CL228.Contig31	6	16	1	1	3	5	0	0	22
CL228.Contig32	0	0	0	0	0	0	0	3	1
CL228.Contig33	0	0	0	0	0	0	0	0	0
CL228.Contig34	0	0	0	0	0	0	0	0	0
CL228.Contig35	28	21	4	16	9	2	32	4	35
CL228.Contig36	0	0	0	0	0	0	0	0	0
CL228.Contig37	1	0	18	7	7	0	5	3	0
CL228.Contig38	3	0	0	0	7	5	13	0	0
CL228.Contig39	0	0	0	0	0	0	0	0	0
CL228.Contig4	0	0	0	16	0	0	0	0	0
CL228.Contig40	0	0	0	0	0	0	0	0	0
CL228.Contig41	0	0	0	0	0	0	0	0	0
CL228.Contig42	1	3	7	0	6	6	0	1	5
CL228.Contig43	0	0	0	0	0	0	0	6	0
CL228.Contig44	0	0	9	0	2	0	0	0	0
CL228.Contig45	0	0	0	0	0	0	0	0	0
CL228.Contig46	0	0	0	0	5	0	0	0	0
CL228.Contig47	1	0	0	0	6	0	0	0	0
CL228.Contig48	0	1	0	0	0	3	0	0	0
CL228.Contig49	0	0	0	0	0	0	0	0	0
CL228.Contig5	0	0	0	0	0	0	0	0	0
CL228.Contig50	0	0	0	0	0	0	0	0	0
CL228.Contig51	0	0	0	0	0	0	0	0	0
CL228.Contig52	2	0	0	5	1	0	0	5	0
CL228.Contig53	20	14	8	5	4	9	10	2	5
CL228.Contig54	0	0	0	0	0	0	0	0	0
CL228.Contig55	41	21	40	37	13	18	12	12	19
CL228.Contig56	42	37	10	8	22	13	45	24	38
CL228.Contig57	0	0	0	0	0	0	0	0	0
CL228.Contig58	0	0	0	0	0	0	0	0	0
CL228.Contig59	0	0	0	1	0	2	0	0	0
CL228.Contig6	6	0	7	0	4	3	4	0	10
CL228.Contig60	0	0	0	0	0	0	0	0	0
CL228.Contig61	4	3	0	6	0	0	3	0	9
CL228.Contig62	0	0	0	0	0	0	0	0	0
CL228.Contig63	0	0	8	0	0	0	7	0	0
CL228.Contig64	0	0	0	0	0	0	0	0	0
CL228.Contig65	11	0	6	23	12	24	17	36	0
CL228.Contig66	0	0	0	0	0	0	0	0	0
CL228.Contig67	0	0	0	0	0	0	0	0	0
CL228.Contig68	0	0	1	0	0	0	0	3	0
CL228.Contig69	3	6	0	0	0	3	4	0	0
CL228.Contig7	18	25	0	3	17	15	25	10	18
CL228.Contig70	0	0	0	1	0	0	0	0	0
CL228.Contig71	0	9	0	0	0	0	0	0	3
CL228.Contig72	0	0	0	0	0	0	0	0	0
CL228.Contig73	0	0	0	0	0	0	0	0	0
CL228.Contig74	0	0	0	0	0	0	0	0	0
CL228.Contig75	0	0	0	0	0	0	0	0	0
CL228.Contig76	0	0	0	0	0	0	0	0	0
CL228.Contig77	0	0	0	0	0	0	0	0	0
CL228.Contig78	6	5	14	1	2	6	6	4	4
CL228.Contig79	0	0	0	0	0	0	0	0	0
CL228.Contig8	0	0	0	0	0	0	0	0	0
CL228.Contig80	0	0	0	0	0	0	0	0	0
CL228.Contig81	0	0	0	0	0	0	0	0	0
CL228.Contig82	0	0	1	0	2	3	0	0	0
CL228.Contig83	0	0	0	0	0	0	0	0	0
CL228.Contig84	0	0	0	0	0	0	0	0	0
CL228.Contig85	0	0	0	0	0	0	0	0	0
CL228.Contig86	19	3	11	0	5	7	3	4	12
CL228.Contig87	0	0	0	0	0	0	0	0	0
CL228.Contig88	21	26	20	10	24	28	7	10	18
CL228.Contig89	0	0	0	0	0	0	0	0	0
CL228.Contig9	0	0	0	0	0	0	0	0	0
CL228.Contig90	3	5	2	0	0	0	6	3	4
CL228.Contig91	4	0	0	0	15	7	0	0	0
CL228.Contig92	0	0	0	0	0	0	0	0	0
CL228.Contig93	0	0	0	0	0	0	0	0	0
CL228.Contig94	62	33	56	50	40	47	39	52	36
CL228.Contig95	0	0	0	0	0	0	0	0	0
CL228.Contig96	23	10	12	10	9	18	8	12	7
CL228.Contig97	0	0	0	0	0	0	0	0	0
CL228.Contig98	0	0	0	0	0	0	0	0	0
CL228.Contig99	0	0	0	0	0	0	0	0	0
CL2280.Contig1	79	45	94	103	107	110	79	119	77
CL2280.Contig2	68	109	70	75	64	60	86	58	79
CL2280.Contig3	136	117	119	91	106	70	108	114	123
CL2280.Contig4	29	31	29	20	37	32	39	23	27
CL2281.Contig1	64	58	89	55	74	64	83	47	72
CL2281.Contig2	38	32	26	59	25	55	35	51	35
CL2282.Contig1	1	1	0	2	2	2	0	0	0
CL2282.Contig10	0	3	3	3	0	5	3	0	0
CL2282.Contig11	10	14	12	7	6	0	9	7	9
CL2282.Contig2	0	0	0	0	0	0	0	0	0
CL2282.Contig3	4	1	5	5	2	10	1	8	3
CL2282.Contig4	2	4	7	4	3	7	3	4	4
CL2282.Contig5	27	31	33	54	42	45	30	42	34
CL2282.Contig6	1	2	3	2	1	5	3	0	1
CL2282.Contig7	0	0	0	0	0	0	0	0	0
CL2282.Contig8	24	30	25	23	27	36	23	29	19
CL2282.Contig9	61	59	80	64	67	85	69	67	63
CL2283.Contig1	9	0	0	8	2	0	0	1	2
CL2283.Contig2	10	13	7	16	12	11	23	4	15
CL2283.Contig3	20	8	19	19	17	15	18	16	18
CL2283.Contig4	15	15	17	15	15	20	19	13	11
CL2284.Contig1	19	17	11	14	8	18	26	18	13
CL2284.Contig2	16	19	20	15	23	18	14	14	23
CL2285.Contig1	195	140	150	147	148	163	162	136	134
CL2285.Contig2	16	23	24	7	20	22	16	32	14
CL2285.Contig3	8	48	14	49	24	7	34	34	57
CL2286.Contig1	20	8	3	0	23	14	5	16	14
CL2286.Contig10	19	9	23	25	19	17	20	15	19
CL2286.Contig11	14	15	20	13	16	23	11	15	15
CL2286.Contig2	45	50	53	45	35	31	45	41	44
CL2286.Contig3	47	26	23	26	3	22	0	45	22
CL2286.Contig4	26	39	31	38	51	41	24	20	49
CL2286.Contig5	32	38	43	50	46	24	65	0	35
CL2286.Contig6	4	2	5	6	2	7	2	6	4
CL2286.Contig7	0	0	8	0	10	0	9	0	0
CL2286.Contig8	27	0	4	0	7	0	7	0	9
CL2286.Contig9	276	327	315	309	330	302	290	403	323
CL2287.Contig1	15	0	0	1	0	5	12	0	2
CL2287.Contig10	53	47	29	44	58	48	61	123	54
CL2287.Contig11	1375	1525	1379	1658	1586	1239	1805	1683	1529
CL2287.Contig2	169	131	87	95	83	111	136	130	94
CL2287.Contig3	0	0	0	0	0	0	0	0	10
CL2287.Contig4	828	1055	778	1133	1028	889	1134	1230	1064
CL2287.Contig5	0	0	0	0	0	0	0	0	0
CL2287.Contig6	0	0	0	0	0	0	0	0	0
CL2287.Contig7	514	642	524	592	648	534	675	800	622
CL2287.Contig8	3	2	2	0	0	2	2	0	3
CL2287.Contig9	0	0	0	0	0	0	0	0	0
CL2288.Contig1	174	201	206	191	196	190	179	236	177
CL2288.Contig2	93	89	69	77	77	85	73	54	103
CL2289.Contig1	0	0	4	0	0	3	6	7	6
CL2289.Contig2	30	26	29	22	30	25	26	33	29
CL229.Contig1	14	20	12	12	5	0	4	3	14
CL229.Contig10	35	25	9	26	15	11	40	27	24
CL229.Contig11	5	0	0	0	0	0	1	0	0
CL229.Contig12	0	0	0	0	0	0	0	0	0
CL229.Contig13	1	0	0	0	0	0	0	0	0
CL229.Contig14	4	3	36	11	27	20	1	41	31
CL229.Contig15	7	17	12	12	7	8	13	7	9
CL229.Contig16	0	0	0	0	0	0	0	0	0
CL229.Contig17	0	0	0	0	0	0	0	0	0
CL229.Contig18	0	0	0	0	0	0	0	0	0
CL229.Contig19	0	0	0	0	0	0	0	0	0
CL229.Contig2	14	26	0	12	6	9	5	1	4
CL229.Contig20	0	0	25	0	15	0	0	33	0
CL229.Contig3	14	8	19	12	15	9	11	0	12
CL229.Contig4	0	2	0	1	13	20	0	0	0
CL229.Contig5	42	36	37	37	40	35	38	48	50
CL229.Contig6	12	11	6	6	16	13	26	5	14
CL229.Contig7	9	25	5	13	11	11	15	19	14
CL229.Contig8	29	0	16	23	3	18	26	1	17
CL229.Contig9	0	0	0	0	0	7	0	8	0
CL2290.Contig1	10	7	10	13	6	13	17	11	7
CL2290.Contig2	10	11	12	15	17	16	11	19	14
CL2291.Contig1	9	4	12	0	5	4	11	0	0
CL2291.Contig2	18	33	22	31	28	33	15	36	32
CL2292.Contig1	68	69	61	71	69	63	54	58	75
CL2292.Contig2	32	27	31	29	36	25	30	40	19
CL2293.Contig1	14	14	16	6	13	6	5	0	26
CL2293.Contig2	54	56	51	44	42	41	48	45	48
CL2293.Contig3	101	74	109	77	97	109	104	93	75
CL2293.Contig4	25	0	24	9	12	4	0	11	23
CL2294.Contig1	20	5	18	32	19	17	32	38	16
CL2294.Contig10	0	0	0	0	3	0	0	0	0
CL2294.Contig11	3	10	19	11	10	24	5	10	4
CL2294.Contig12	1	5	0	8	0	0	3	1	9
CL2294.Contig13	0	0	0	0	0	0	0	0	0
CL2294.Contig14	0	0	0	0	0	0	0	0	0
CL2294.Contig15	0	0	0	14	6	0	0	1	0
CL2294.Contig16	0	0	0	0	0	4	0	0	0
CL2294.Contig17	0	0	0	0	0	0	0	0	0
CL2294.Contig18	0	1	0	0	0	0	0	0	0
CL2294.Contig19	0	4	0	0	0	0	0	0	0
CL2294.Contig2	2	0	0	3	0	4	9	7	0
CL2294.Contig20	14	28	30	25	15	34	39	31	17
CL2294.Contig21	23	10	9	18	16	2	16	12	20
CL2294.Contig3	9	4	9	0	5	5	7	5	6
CL2294.Contig4	0	0	0	0	0	0	0	0	0
CL2294.Contig5	0	0	0	0	0	0	0	0	0
CL2294.Contig6	0	0	0	0	0	0	0	0	0
CL2294.Contig7	0	0	0	0	0	0	0	0	0
CL2294.Contig8	0	0	0	0	0	0	0	0	0
CL2294.Contig9	7	7	10	7	9	8	5	10	3
CL2295.Contig1	11	16	14	12	11	10	5	20	6
CL2295.Contig2	67	65	27	26	24	31	30	27	44
CL2296.Contig1	3	3	3	6	1	4	2	2	0
CL2296.Contig2	72	74	71	66	71	61	67	68	51
CL2296.Contig3	21	20	27	17	24	30	26	27	31
CL2297.Contig1	639	647	288	264	308	276	281	286	642
CL2297.Contig2	101	84	32	15	15	16	6	25	104
CL2297.Contig3	227	194	105	106	84	108	111	85	208
CL2298.Contig1	48	52	69	94	89	80	92	77	38
CL2298.Contig2	91	86	69	66	63	79	100	71	77
CL2298.Contig3	27	18	25	18	24	30	21	23	30
CL2299.Contig1	88	83	106	109	102	113	86	120	93
CL2299.Contig2	52	89	72	69	73	51	96	66	75
CL2299.Contig3	22	15	14	15	21	15	12	15	19
CL23.Contig1	17	18	19	14	20	17	12	16	14
CL230.Contig1	126	102	143	93	165	152	108	138	114
CL230.Contig2	72	75	69	51	130	106	61	88	66
CL230.Contig3	23	10	60	25	70	60	65	44	43
CL230.Contig4	27	30	39	13	42	23	12	28	29
CL230.Contig5	4	15	26	4	24	29	11	22	9
CL230.Contig6	15	6	9	8	37	14	6	0	6
CL2300.Contig1	57	79	70	88	74	76	72	86	62
CL2300.Contig2	13	12	1	6	8	4	21	21	29
CL2301.Contig1	8	19	19	33	14	21	26	18	30
CL2301.Contig10	10	5	0	1	7	6	9	0	2
CL2301.Contig2	5	2	13	17	11	13	7	0	9
CL2301.Contig3	18	3	38	38	42	36	19	0	13
CL2301.Contig4	26	20	52	66	50	54	61	78	39
CL2301.Contig5	0	0	0	0	0	0	0	0	0
CL2301.Contig6	155	162	197	207	191	190	226	150	149
CL2301.Contig7	15	25	0	2	8	10	26	0	7
CL2301.Contig8	0	0	6	0	4	0	0	0	0
CL2301.Contig9	0	0	9	0	6	1	0	0	0
CL2302.Contig1	42	17	14	6	6	14	6	13	24
CL2302.Contig2	12	25	10	10	9	15	3	19	37
CL2302.Contig3	42	29	22	23	18	21	10	19	41
CL2302.Contig4	134	108	94	53	55	89	74	53	90
CL2302.Contig5	0	0	0	0	0	0	0	0	0
CL2302.Contig6	0	0	0	0	0	0	0	0	0
CL2302.Contig7	0	19	4	1	2	0	0	0	0
CL2302.Contig8	8	3	0	0	12	10	9	1	18
CL2303.Contig1	75	68	81	61	75	83	73	80	82
CL2303.Contig2	58	78	55	76	77	58	73	71	76
CL2304.Contig1	32	20	42	36	47	29	25	20	21
CL2304.Contig2	27	24	38	30	50	36	27	21	28
CL2304.Contig3	208	218	451	267	352	314	367	226	202
CL2304.Contig4	31	53	53	32	45	24	34	26	27
CL2304.Contig5	129	107	84	96	150	49	198	104	162
CL2305.Contig1	51	65	38	55	69	45	61	48	76
CL2305.Contig2	150	144	124	107	119	108	117	132	127
CL2305.Contig3	31	31	31	13	15	22	8	31	7
CL2305.Contig4	0	0	15	0	16	10	15	3	17
CL2306.Contig1	155	121	135	155	133	156	125	168	142
CL2306.Contig2	122	114	59	63	81	45	81	45	83
CL2306.Contig3	23	10	19	41	11	17	25	32	8
CL2307.Contig1	56	98	94	88	116	109	143	140	71
CL2307.Contig2	185	174	225	180	215	231	226	210	186
CL2307.Contig3	0	0	8	32	2	0	0	0	0
CL2307.Contig4	16	18	29	32	32	32	35	12	4
CL2307.Contig5	24	41	0	0	0	0	0	0	21
CL2307.Contig6	57	53	79	41	48	57	54	61	76
CL2307.Contig7	59	40	28	15	24	12	24	18	41
CL2307.Contig8	12	11	14	16	10	6	16	12	21
CL2308.Contig1	86	75	52	31	56	39	58	33	40
CL2308.Contig2	141	137	172	151	194	207	173	174	149
CL2309.Contig1	16	8	5	2	19	20	8	3	7
CL2309.Contig10	23	22	22	14	26	16	12	25	24
CL2309.Contig11	10	12	15	8	20	13	11	9	8
CL2309.Contig2	34	63	38	65	31	11	61	34	35
CL2309.Contig3	0	0	0	0	0	0	0	0	0
CL2309.Contig4	0	0	0	0	0	0	0	0	0
CL2309.Contig5	0	0	0	0	0	0	0	0	0
CL2309.Contig6	0	0	0	0	0	0	0	0	0
CL2309.Contig7	0	0	14	12	0	14	13	8	0
CL2309.Contig8	0	0	6	4	0	11	6	3	0
CL2309.Contig9	38	27	30	19	32	34	25	25	35
CL231.Contig1	17	43	15	27	7	7	40	15	16
CL231.Contig2	7	29	1	3	8	15	9	14	24
CL231.Contig3	8	5	3	9	5	6	1	1	6
CL231.Contig4	2	13	15	2	2	18	17	12	0
CL231.Contig5	99	44	96	75	110	82	72	70	72
CL231.Contig6	16	17	18	11	15	13	9	10	16
CL2310.Contig1	123	123	117	145	140	126	120	150	117
CL2310.Contig2	214	228	219	176	192	181	223	209	224
CL2310.Contig3	48	37	31	38	43	34	44	39	44
CL2311.Contig1	67	45	52	53	64	49	56	68	74
CL2311.Contig2	34	51	42	54	40	49	34	33	32
CL2311.Contig3	18	11	26	7	15	12	20	6	9
CL2312.Contig1	91	72	41	15	24	33	50	27	84
CL2312.Contig2	45	24	24	1	14	9	26	26	30
CL2312.Contig3	0	15	7	9	8	0	0	0	0
CL2312.Contig4	19	26	15	6	12	12	13	17	31
CL2312.Contig5	17	18	27	63	69	59	25	31	9
CL2312.Contig6	62	65	71	68	63	60	61	60	58
CL2313.Contig1	3	30	17	6	11	26	3	9	16
CL2313.Contig2	35	22	35	33	20	12	43	28	34
CL2314.Contig1	16	13	18	12	21	22	16	12	19
CL2314.Contig2	14	12	28	22	38	19	20	21	14
CL2314.Contig3	28	19	31	23	24	40	26	31	13
CL2315.Contig1	5	10	10	10	14	18	13	28	11
CL2315.Contig2	7	17	18	15	15	22	12	15	21
CL2316.Contig1	5	0	6	3	0	0	0	0	0
CL2316.Contig2	10	9	16	18	17	14	9	14	4
CL2316.Contig3	26	20	28	9	14	17	20	10	22
CL2317.Contig1	104	89	50	56	42	62	47	41	106
CL2317.Contig2	846	754	373	349	341	419	268	268	728
CL2318.Contig1	37	36	35	47	36	38	37	36	21
CL2318.Contig2	25	14	44	21	42	31	34	29	41
CL2319.Contig1	3	6	5	4	4	3	3	4	8
CL2319.Contig2	19	11	2	13	2	20	11	19	15
CL2319.Contig3	136	143	134	167	141	159	150	133	133
CL2319.Contig4	18	21	8	11	22	9	14	16	22
CL2319.Contig5	13	25	13	14	13	17	9	17	18
CL2319.Contig6	10	3	4	3	3	5	3	4	4
CL2319.Contig7	16	16	20	22	30	26	22	16	18
CL232.Contig1	0	3	3	0	7	2	2	4	2
CL232.Contig2	0	10	11	0	10	5	4	4	2
CL232.Contig3	26	6	18	10	33	24	12	18	18
CL232.Contig4	34	19	57	23	47	53	23	18	15
CL232.Contig5	11	12	6	4	3	10	9	3	10
CL232.Contig6	17	3	7	3	3	23	7	3	0
CL2320.Contig1	55	47	41	67	42	48	83	54	47
CL2320.Contig2	28	24	19	19	20	20	16	18	23
CL2321.Contig1	118	104	70	99	98	100	99	112	121
CL2321.Contig2	0	0	0	0	0	0	0	0	0
CL2321.Contig3	605	584	421	535	513	600	541	608	584
CL2322.Contig1	6	17	9	15	17	8	14	25	9
CL2322.Contig2	28	26	24	22	30	29	23	22	25
CL2323.Contig1	84	94	147	107	92	135	103	102	79
CL2323.Contig2	119	106	108	158	154	126	156	169	110
CL2323.Contig3	21	29	29	26	43	36	31	35	28
CL2324.Contig1	685	766	29	17	22	25	31	12	753
CL2324.Contig2	70	121	20	22	13	16	14	46	135
CL2325.Contig1	42	46	28	32	27	35	50	35	33
CL2325.Contig2	14	7	14	9	7	11	8	23	15
CL2325.Contig3	43	31	23	19	30	33	24	23	40
CL2325.Contig4	41	39	30	27	31	22	22	18	33
CL2326.Contig1	13	18	19	11	11	5	14	11	15
CL2327.Contig1	53	44	56	58	61	72	54	55	55
CL2327.Contig2	60	68	41	58	67	54	60	48	42
CL2328.Contig1	130	108	110	113	114	120	106	97	108
CL2328.Contig2	8	18	22	7	23	11	12	15	18
CL2329.Contig1	19	17	17	15	20	21	23	15	20
CL2329.Contig2	33	31	40	27	36	41	27	38	32
CL233.Contig1	0	0	0	0	0	0	0	0	0
CL233.Contig10	3	11	5	7	11	12	8	16	4
CL233.Contig11	0	0	0	0	0	0	0	0	0
CL233.Contig12	8	6	13	10	12	20	24	9	11
CL233.Contig13	49	47	42	56	46	66	75	54	60
CL233.Contig14	30	34	31	34	35	37	20	42	32
CL233.Contig15	32	44	27	39	44	53	43	52	44
CL233.Contig16	48	38	50	51	37	48	38	45	46
CL233.Contig17	5	10	5	12	13	11	1	3	2
CL233.Contig2	7	4	15	8	9	13	11	6	7
CL233.Contig3	4	4	8	6	11	15	13	7	7
CL233.Contig4	3	3	8	4	7	9	5	5	4
CL233.Contig5	0	0	0	0	0	0	0	0	0
CL233.Contig6	0	0	0	0	0	0	0	0	0
CL233.Contig7	0	0	0	0	0	0	0	0	0
CL233.Contig8	5	9	9	9	9	10	7	14	4
CL233.Contig9	6	13	8	11	13	16	16	18	6
CL2330.Contig1	161	187	163	174	170	96	174	182	156
CL2330.Contig2	66	45	59	51	66	69	56	60	41
CL2330.Contig3	60	77	64	55	55	98	41	52	80
CL2331.Contig1	0	0	0	0	0	0	0	0	0
CL2331.Contig10	0	0	0	3	4	8	0	1	0
CL2331.Contig11	0	0	0	0	0	0	0	0	0
CL2331.Contig12	2	0	3	4	10	9	0	4	0
CL2331.Contig13	14	10	2	10	0	8	15	10	9
CL2331.Contig14	6	6	0	10	0	9	9	7	6
CL2331.Contig15	4	12	2	9	9	19	10	5	17
CL2331.Contig16	0	9	5	5	23	0	8	0	0
CL2331.Contig17	0	0	14	0	18	0	0	1	0
CL2331.Contig18	0	0	0	0	0	1	0	1	0
CL2331.Contig19	1	2	1	0	13	15	0	0	0
CL2331.Contig2	0	8	7	1	9	0	0	0	14
CL2331.Contig20	1	0	0	0	0	0	0	0	0
CL2331.Contig21	0	0	0	0	0	0	0	1	3
CL2331.Contig22	1	0	0	0	0	0	0	0	0
CL2331.Contig23	0	0	0	0	0	0	0	0	0
CL2331.Contig24	12	6	7	0	3	7	0	15	4
CL2331.Contig25	4	3	2	0	2	7	0	9	2
CL2331.Contig26	16	11	25	16	0	0	14	12	18
CL2331.Contig27	0	0	0	0	3	0	0	0	0
CL2331.Contig28	13	11	0	2	1	6	11	9	0
CL2331.Contig29	2	4	0	1	0	6	3	3	0
CL2331.Contig3	0	0	0	0	0	0	0	0	0
CL2331.Contig30	0	0	0	0	0	0	0	0	0
CL2331.Contig31	0	4	2	0	5	0	0	0	8
CL2331.Contig32	7	11	11	36	9	8	10	10	17
CL2331.Contig33	0	0	0	0	0	0	0	0	0
CL2331.Contig34	0	0	0	0	0	0	0	0	0
CL2331.Contig35	0	6	0	2	1	4	9	0	0
CL2331.Contig36	0	14	0	2	3	4	20	0	0
CL2331.Contig37	0	0	0	0	0	0	0	0	0
CL2331.Contig38	4	2	1	1	5	10	0	6	8
CL2331.Contig39	32	24	40	34	18	8	24	21	31
CL2331.Contig4	0	8	4	9	0	2	4	0	7
CL2331.Contig40	18	5	6	1	10	10	0	14	15
CL2331.Contig5	26	29	13	10	20	18	27	14	35
CL2331.Contig6	1	1	7	9	4	3	16	3	0
CL2331.Contig7	0	0	0	0	0	0	0	0	0
CL2331.Contig8	0	0	0	0	0	8	0	0	0
CL2331.Contig9	0	0	2	9	2	3	9	1	0
CL2332.Contig1	17	27	25	22	24	13	26	38	24
CL2332.Contig2	13	11	9	14	10	12	12	12	11
CL2333.Contig1	36	39	43	45	60	18	41	20	35
CL2333.Contig2	493	597	539	675	508	624	588	600	558
CL2334.Contig1	314	298	243	217	242	223	278	238	295
CL2334.Contig2	51	61	79	56	46	65	56	51	52
CL2334.Contig3	26	17	31	19	17	28	22	26	26
CL2334.Contig4	7	19	11	11	27	6	21	17	22
CL2335.Contig1	49	49	31	43	25	10	72	35	20
CL2335.Contig2	21	6	25	14	14	10	12	10	9
CL2335.Contig3	84	98	105	90	117	110	87	113	109
CL2336.Contig1	0	1	3	2	10	3	1	2	0
CL2336.Contig2	1	4	3	2	6	3	0	2	1
CL2336.Contig3	99	64	78	90	83	103	92	98	83
CL2336.Contig4	0	13	27	22	35	16	0	0	0
CL2337.Contig1	0	9	18	9	14	14	23	20	29
CL2337.Contig10	0	4	2	1	3	3	3	5	6
CL2337.Contig11	0	0	0	0	0	0	0	0	0
CL2337.Contig12	28	20	32	21	32	32	26	24	17
CL2337.Contig13	0	2	3	2	1	4	13	7	5
CL2337.Contig14	14	23	22	28	15	29	36	27	15
CL2337.Contig15	0	4	6	3	3	4	26	9	13
CL2337.Contig16	15	38	48	44	26	27	75	35	38
CL2337.Contig2	84	61	99	72	87	71	57	60	71
CL2337.Contig3	76	39	51	47	51	73	30	47	32
CL2337.Contig4	0	6	10	6	9	16	13	16	13
CL2337.Contig5	23	65	29	54	39	45	43	22	32
CL2337.Contig6	72	33	41	24	37	42	47	32	37
CL2337.Contig7	15	31	11	13	25	19	9	17	16
CL2337.Contig8	0	0	0	0	0	0	0	0	0
CL2337.Contig9	0	1	0	2	0	0	0	0	0
CL2338.Contig1	0	0	0	0	0	0	0	0	0
CL2338.Contig2	34	33	29	22	26	30	27	20	26
CL2338.Contig3	28	31	33	27	34	25	27	33	27
CL2338.Contig4	200	202	196	165	172	186	171	176	199
CL2339.Contig1	12	14	18	12	17	14	12	11	12
CL234.Contig1	0	19	0	8	4	0	0	0	8
CL234.Contig10	0	0	0	0	0	0	0	0	0
CL234.Contig11	0	0	0	0	0	0	0	0	0
CL234.Contig12	0	0	0	0	0	0	0	0	0
CL234.Contig13	6	0	2	14	12	18	0	0	24
CL234.Contig14	0	0	0	0	0	0	14	0	0
CL234.Contig15	0	0	0	0	0	0	0	0	0
CL234.Contig16	0	0	0	0	0	0	0	0	0
CL234.Contig17	0	0	0	0	0	0	0	0	0
CL234.Contig18	0	0	0	0	0	0	0	0	0
CL234.Contig19	0	0	0	0	0	0	0	0	0
CL234.Contig2	0	0	0	0	0	0	2	10	3
CL234.Contig20	0	0	0	0	0	0	0	0	0
CL234.Contig21	0	0	0	0	0	0	0	0	0
CL234.Contig22	0	9	0	0	0	0	2	4	1
CL234.Contig23	0	5	0	0	0	0	0	0	0
CL234.Contig24	0	0	0	0	0	0	0	0	0
CL234.Contig25	0	0	0	0	0	0	0	1	0
CL234.Contig26	0	0	0	0	0	0	0	0	0
CL234.Contig27	0	0	0	0	0	0	0	0	0
CL234.Contig28	23	49	41	0	36	19	51	22	0
CL234.Contig29	0	0	0	0	0	0	0	0	0
CL234.Contig3	70	37	38	108	30	61	0	20	76
CL234.Contig30	18	0	0	27	32	26	6	35	18
CL234.Contig31	7	0	0	0	0	13	0	13	10
CL234.Contig32	17	0	0	0	0	0	1	0	0
CL234.Contig33	8	11	16	0	0	4	6	27	16
CL234.Contig34	0	0	0	0	0	0	0	0	0
CL234.Contig35	0	0	0	0	0	0	0	0	0
CL234.Contig36	0	0	0	0	0	0	0	0	0
CL234.Contig37	0	0	0	0	0	0	3	1	0
CL234.Contig38	0	0	2	0	0	0	0	0	0
CL234.Contig39	5	0	23	0	8	5	0	1	0
CL234.Contig4	28	40	51	0	53	26	80	38	43
CL234.Contig40	2	0	4	3	0	14	16	0	0
CL234.Contig41	0	7	12	17	21	7	25	16	6
CL234.Contig42	0	0	0	0	0	0	0	0	0
CL234.Contig43	17	0	0	25	0	10	9	4	0
CL234.Contig44	22	31	26	33	50	32	51	30	42
CL234.Contig45	17	17	23	24	19	39	21	16	17
CL234.Contig46	22	19	24	17	14	19	15	15	20
CL234.Contig47	5	4	2	4	4	4	6	5	3
CL234.Contig48	26	21	33	42	27	39	40	35	26
CL234.Contig49	10	16	12	13	13	13	16	27	20
CL234.Contig5	10	0	12	17	13	16	8	28	18
CL234.Contig50	0	0	0	0	0	0	0	0	0
CL234.Contig51	10	14	15	9	11	5	6	10	6
CL234.Contig52	0	0	0	0	0	0	0	0	0
CL234.Contig53	52	53	64	52	56	63	58	48	60
CL234.Contig54	131	142	128	133	138	119	128	142	140
CL234.Contig55	80	70	60	58	61	47	66	62	70
CL234.Contig56	15	16	13	7	18	12	8	12	4
CL234.Contig57	23	16	27	14	22	28	24	5	23
