baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T123281	34.25485556	0.006734171	0.420173771	0.016027109	0.987212765	0.999986415
CRO_T138603	32.16697757	0.006903666	0.42976596	0.016063781	0.987183508	0.999986415
CRO_T136306	12.14890536	0.010947853	0.674721029	0.016225747	0.987054295	0.999986415
CRO_T131160	17.94334735	0.009105018	0.556305405	0.016366941	0.986941654	0.999986415
CRO_T101546	58.52583114	0.005366723	0.326936439	0.016415187	0.986903164	0.999986415
CRO_T137040	16.36255633	0.009582499	0.578405997	0.016567082	0.986781986	0.999986415
CRO_T120148	4.766749992	0.017786138	1.072974959	0.016576471	0.986774495	1
CRO_T122413	4.766749992	0.017786138	1.072974959	0.016576471	0.986774495	1
CRO_T117933	19.51263379	0.008943428	0.539371344	0.016581207	0.986770717	0.999986415
CRO_T119177	12.1502794	0.011158509	0.671563041	0.016615729	0.986743176	0.999986415
CRO_T116684	3.180410663	0.021755061	1.307902755	0.016633546	0.986728962	1
CRO_T101020	7.40235803	0.014281116	0.851141151	0.016778787	0.986613093	1
CRO_T130154	16.36393037	0.009723222	0.57848395	0.01680811	0.9865897	0.999986415
CRO_T129382	42.21523687	0.006491789	0.386186705	0.016809975	0.986588212	0.999986415
CRO_T120856	10.55380953	0.012082889	0.715737015	0.016881744	0.986530957	0.999986415
CRO_T121981	16.4436465	0.010263602	0.60755351	0.01689333	0.986521714	0.999986415
CRO_T116488	48.44992832	0.006050885	0.357362573	0.016932062	0.986490814	0.999986415
CRO_T115002	22.17267717	0.00850726	0.502201268	0.01693994	0.98648453	0.999986415
CRO_T130129	21.11740005	0.009146204	0.535088667	0.017092876	0.986362523	0.999986415
CRO_T136826	7.403732072	0.014613719	0.854230664	0.017107462	0.986350886	1
CRO_T103957	14.78588743	0.010615333	0.609494452	0.01741662	0.986104251	0.999986415
CRO_T134762	128.5088681	0.004380447	0.250258698	0.017503677	0.9860348	0.999986415
CRO_T124591	22.20815699	0.008946885	0.509942633	0.017544886	0.986001924	0.999986415
CRO_T130085	22.19247814	0.008880687	0.504268118	0.017611042	0.985949148	0.999986415
CRO_T107978	10.57223646	0.012633002	0.711718854	0.017749989	0.985838302	0.999986415
CRO_T119657	10.57223646	0.012633002	0.711718854	0.017749989	0.985838302	0.999986415
CRO_T127573	26.40475507	0.008326634	0.46798557	0.017792501	0.985804387	0.999986415
CRO_T124510	8.975766596	0.013926364	0.773697756	0.017999747	0.985639055	0.999986415
CRO_T117849	12.14289694	0.012154584	0.674419844	0.018022282	0.985621078	0.999986415
CRO_T114760	10.5736105	0.012848317	0.711802877	0.018050387	0.985598657	0.999986415
CRO_T110285	16.35792196	0.010615486	0.580003886	0.018302439	0.985397582	0.999986415
CRO_T113315	49.03209705	0.006551845	0.357067224	0.018349052	0.985360396	0.999986415
CRO_T108098	12.14564503	0.012553488	0.670267528	0.01872907	0.985057238	0.999986415
CRO_T133926	32.70765807	0.007913579	0.421955846	0.018754518	0.985036937	0.999986415
CRO_T132878	8.995567568	0.014813013	0.772362813	0.019178827	0.984698448	0.999986415
CRO_T139674	12.16269792	0.012840774	0.669436178	0.019181477	0.984696334	0.999986415
CRO_T122275	31.16097283	0.008358619	0.434494166	0.019237585	0.984651574	0.999986415
CRO_T108151	13.83424954	0.013480782	0.690709563	0.019517294	0.984428441	0.999986415
CRO_T107808	23.74419945	0.00965595	0.492650726	0.019599992	0.98436247	0.999986415
CRO_T124989	10.56622805	0.013996744	0.713176373	0.019625922	0.984341785	0.999986415
CRO_T103197	311.0114853	0.004601767	0.234266373	0.019643308	0.984327916	0.999986415
CRO_T130066	41.57749746	0.00785015	0.399453467	0.019652227	0.984320801	0.999986415
CRO_T112972	38.53620584	0.00770476	0.391876912	0.019661175	0.984313663	0.999986415
CRO_T132286	22.16203439	0.009948526	0.504532302	0.019718314	0.984268081	0.999986415
CRO_T138486	37.97337798	0.007884956	0.398376659	0.019792715	0.98420873	0.999986415
CRO_T108808	19.54622732	0.010564309	0.53349913	0.019801924	0.984201383	0.999986415
CRO_T137808	23.19687109	0.010818529	0.546055289	0.019812149	0.984193226	0.999986415
CRO_T140303	23.75987829	0.009700289	0.486603315	0.019934696	0.984095467	0.999986415
CRO_T114564	22.16478247	0.010177677	0.508780155	0.020004076	0.984040121	0.999986415
CRO_T138276	9.513699013	0.016328967	0.80728744	0.020226955	0.983862325	0.999986415
CRO_T118065	17.96818438	0.01138737	0.553418025	0.020576435	0.983583538	0.999986415
CRO_T112191	20.60104434	0.010822078	0.5256849	0.020586624	0.98357541	0.999986415
CRO_T103333	61.42168003	0.018574708	0.896001464	0.020730667	0.983460506	0.999986415
CRO_T105418	10.58602902	0.014751017	0.711003188	0.020746766	0.983447663	0.999986415
CRO_T112432	10.58602902	0.014751017	0.711003188	0.020746766	0.983447663	0.999986415
CRO_T139888	10.58602902	0.014751017	0.711003188	0.020746766	0.983447663	0.999986415
CRO_T128599	23.7511218	0.01012627	0.487230505	0.020783325	0.9834185	0.999986415
CRO_T128522	8.988185114	0.016176695	0.774437193	0.020888323	0.983334741	0.999986415
CRO_T123757	10.58740306	0.014968338	0.712624667	0.021004519	0.983242051	0.999986415
CRO_T129961	23.24665572	0.01129948	0.537906618	0.021006398	0.983240552	0.999986415
CRO_T129615	54.37147254	0.007198602	0.34204513	0.021045765	0.983209148	0.999986415
CRO_T117123	16.38876741	0.012216497	0.579857158	0.021068114	0.983191321	0.999986415
CRO_T118032	13.75590745	0.013329353	0.631751839	0.021099033	0.983166656	0.999986415
CRO_T108756	35.48745797	0.011914905	0.562257515	0.021191188	0.983093144	0.999986415
CRO_T112218	119.126456	0.005959153	0.27962681	0.021311094	0.982997494	0.999986415
CRO_T117796	12.15806355	0.014231105	0.666943228	0.021337805	0.982976186	0.999986415
CRO_T134069	12.15806355	0.014231105	0.666943228	0.021337805	0.982976186	0.999986415
CRO_T109201	69.62632959	0.00655246	0.306039837	0.02141048	0.982918214	0.999986415
CRO_T117440	4.780542553	0.022620482	1.054082022	0.021459887	0.982878801	1
CRO_T135973	15.32794198	0.012991202	0.60519208	0.021466246	0.982873729	0.999986415
CRO_T110340	34.31191209	0.008866696	0.41253377	0.02149326	0.98285218	0.999986415
CRO_T135054	44.2886995	0.008070902	0.368822723	0.021882877	0.982541384	0.999986415
CRO_T131601	19.56001988	0.011733396	0.532350376	0.022040739	0.982415458	0.999986415
CRO_T141004	31.13739929	0.009509735	0.431332511	0.022047342	0.982410191	0.999986415
CRO_T122111	12.17649048	0.014701898	0.666632197	0.022053987	0.982404891	0.999986415
CRO_T107951	4.781916594	0.023139952	1.044991643	0.022143671	0.98233335	1
CRO_T121656	4.781916594	0.023139952	1.044991643	0.022143671	0.98233335	1
CRO_T134763	4.781916594	0.023139952	1.044991643	0.022143671	0.98233335	1
CRO_T127261	45.88791745	0.008037338	0.36274094	0.02215724	0.982322526	0.999986415
CRO_T101963	26.9264964	0.010249551	0.462213751	0.022174916	0.982308427	0.999986415
CRO_T116869	10.57864657	0.015905812	0.713913691	0.022279741	0.982224809	0.999986415
CRO_T126305	10.57864657	0.015905812	0.713913691	0.022279741	0.982224809	0.999986415
CRO_T132974	12.17786452	0.014891419	0.66551771	0.022375692	0.98214827	0.999986415
CRO_T127955	29.51924216	0.010318996	0.458210602	0.022520202	0.982032997	0.999986415
CRO_T137283	36.45598481	0.009583189	0.425213662	0.022537349	0.982019319	0.999986415
CRO_T133770	4.783290636	0.023608876	1.045055759	0.02259102	0.981976507	1
CRO_T140598	4.783290636	0.023608876	1.045055759	0.02259102	0.981976507	1
CRO_T113348	10.58002061	0.016117462	0.712459712	0.022622279	0.981951572	0.999986415
CRO_T117049	10.58002061	0.016117462	0.712459712	0.022622279	0.981951572	0.999986415
CRO_T118751	10.58002061	0.016117462	0.712459712	0.022622279	0.981951572	0.999986415
CRO_T121706	6.372378048	0.020870173	0.921653589	0.022644271	0.98193403	1
CRO_T131852	4.784664678	0.024038747	1.054318037	0.02280028	0.981809584	1
CRO_T128916	12.15205513	0.015421544	0.669492559	0.023034676	0.981622613	0.999986415
CRO_T140059	23.76766244	0.011294853	0.488534624	0.023119861	0.981554663	0.999986415
CRO_T122263	6.37375209	0.021270496	0.916119523	0.023218036	0.981476352	1
CRO_T105912	39.60430318	0.00931232	0.400308456	0.023262861	0.981440596	0.999986415
CRO_T140680	19.55401147	0.012483089	0.532062995	0.023461674	0.98128201	0.999986415
CRO_T116081	4.801717566	0.024738224	1.052872391	0.023495938	0.981254679	1
CRO_T122961	58.07052689	0.007797945	0.330808095	0.023572413	0.981193677	0.999986415
CRO_T123629	43.29145126	0.008877932	0.376349146	0.023589616	0.981179955	0.999986415
CRO_T114847	6.375126132	0.021625979	0.916197656	0.023604054	0.981168438	1
CRO_T123320	17.9575416	0.013151808	0.556752502	0.02362236	0.981153836	0.999986415
CRO_T133168	21.12467195	0.012214855	0.51621679	0.023662259	0.981122011	0.999986415
CRO_T122485	25.33969697	0.011236511	0.4736226	0.02372461	0.981072276	0.999986415
CRO_T124386	7.964213544	0.019767417	0.832956809	0.023731623	0.981066681	0.999986415
CRO_T129062	30.0931145	0.010639176	0.445163908	0.023899458	0.980932807	0.999986415
CRO_T106374	21.12604599	0.012327603	0.515301946	0.023923066	0.980913975	0.999986415
CRO_T106044	21.12742003	0.012437441	0.515374446	0.024132825	0.980746661	0.999986415
CRO_T102650	12.17185611	0.016080308	0.66521493	0.024173101	0.980714534	0.999986415
CRO_T140797	28.55381171	0.010868592	0.449217115	0.024194519	0.98069745	0.999986415
CRO_T116302	25.3581239	0.011465369	0.472252679	0.02427804	0.98063083	0.999986415
CRO_T117050	17.97596853	0.01346841	0.554662545	0.024282169	0.980627536	0.999986415
CRO_T103828	4.774534141	0.02563292	1.053969839	0.024320354	0.980597077	1
CRO_T120876	4.774534141	0.02563292	1.053969839	0.024320354	0.980597077	1
CRO_T136043	12.17323015	0.016268628	0.666494909	0.02440923	0.980526186	0.999986415
CRO_T108218	15.34310858	0.014661994	0.600460618	0.02441791	0.980519262	0.999986415
CRO_T113154	259.2441488	0.004753943	0.194667399	0.024420849	0.980516918	0.999986415
CRO_T122931	25.36087198	0.011656116	0.474863048	0.024546269	0.980416877	0.999986415
CRO_T131358	16.38087271	0.014498863	0.590014809	0.024573727	0.980394976	0.999986415
CRO_T122585	40.65807906	0.009545782	0.387487615	0.024635062	0.980346052	0.999986415
CRO_T126811	12.19028304	0.016550064	0.666244889	0.024840813	0.980181937	0.999986415
CRO_T128978	39.64807939	0.009906175	0.398383447	0.024865931	0.980161902	0.999986415
CRO_T122123	22.7621178	0.0125039	0.500357347	0.02498994	0.980062988	0.999986415
CRO_T108759	4.775908183	0.026125342	1.044875897	0.025003297	0.980052334	1
CRO_T121730	4.775908183	0.026125342	1.044875897	0.025003297	0.980052334	1
CRO_T134642	4.775908183	0.026125342	1.044875897	0.025003297	0.980052334	1
CRO_T124036	18.50423052	0.014021186	0.559221185	0.025072703	0.979996974	0.999986415
CRO_T137748	15.36153551	0.015040782	0.599779738	0.025077176	0.979993405	0.999986415
CRO_T118678	13.76231756	0.015876503	0.628733006	0.025251582	0.979854294	0.999986415
CRO_T139913	13.76231756	0.015876503	0.628733006	0.025251582	0.979854294	0.999986415
CRO_T131211	68.11712225	0.008441992	0.332757238	0.025369822	0.979759982	0.999986415
CRO_T116201	39.09571497	0.009973462	0.392722985	0.025395668	0.979739367	0.999986415
CRO_T101460	19.56642999	0.013528743	0.532094048	0.025425474	0.979715593	0.999986415
CRO_T111084	4.777282224	0.026594376	1.044939977	0.025450626	0.979695531	1
CRO_T113555	4.777282224	0.026594376	1.044939977	0.025450626	0.979695531	1
CRO_T131996	4.777282224	0.026594376	1.044939977	0.025450626	0.979695531	1
CRO_T132041	58.68738243	0.009064959	0.356051459	0.025459687	0.979688303	0.999986415
CRO_T131788	10.59381317	0.018251181	0.714819174	0.025532585	0.979630158	0.999986415
CRO_T131512	34.28787844	0.010616614	0.415189467	0.025570527	0.979599894	0.999986415
CRO_T131507	19.56780403	0.013647095	0.53216839	0.025644317	0.979541038	0.999986415
CRO_T110422	4.778656266	0.027051698	1.054158968	0.025661877	0.979527032	1
CRO_T108294	6.367743678	0.023558858	0.912040394	0.025830937	0.979392186	1
CRO_T129490	6.367743678	0.023558858	0.912040394	0.025830937	0.979392186	1
CRO_T132372	6.367743678	0.023558858	0.912040394	0.025830937	0.979392186	1
CRO_T138002	23.77269851	0.012702763	0.49042113	0.025901745	0.979335708	0.999986415
CRO_T110752	22.73768246	0.012910867	0.497349959	0.025959321	0.979289784	0.999986415
CRO_T129474	62.31387162	0.008946928	0.343317744	0.026060198	0.979209324	0.999986415
CRO_T130265	4.794335113	0.027282007	1.04554351	0.026093613	0.979182672	1
CRO_T105929	28.5390468	0.011751249	0.447640957	0.026251506	0.979056734	0.999986415
CRO_T131885	32.71120955	0.011180746	0.425574069	0.026272151	0.979040267	0.999986415
CRO_T130294	18.52540553	0.014633278	0.554477131	0.02639113	0.978945369	0.999986415
CRO_T110151	17.98976109	0.014746381	0.556812904	0.026483548	0.978871655	0.999986415
CRO_T124651	15.35415306	0.015851113	0.598194742	0.026498249	0.97885993	0.999986415
CRO_T128504	19.54611677	0.01436135	0.541198547	0.026536194	0.978829665	0.999986415
CRO_T137014	12.18427462	0.017739485	0.665942245	0.026638174	0.978748326	0.999986415
CRO_T101671	26.94395098	0.012256427	0.459481722	0.02667446	0.978719384	0.999986415
CRO_T132489	6.386170608	0.024429825	0.912950548	0.026759198	0.978651797	1
CRO_T137524	6.386170608	0.024429825	0.912950548	0.026759198	0.978651797	1
CRO_T107523	19.56042158	0.014280933	0.533200231	0.026783434	0.978632466	0.999986415
CRO_T105084	61.73325628	0.008653244	0.322470215	0.026834244	0.97859194	0.999986415
CRO_T112405	18.52952765	0.014981874	0.558082929	0.026845247	0.978583165	0.999986415
CRO_T131933	13.75630915	0.016932665	0.629612204	0.026893801	0.978544438	0.999986415
CRO_T131480	6.347430462	0.025892403	0.962397419	0.026904065	0.978536251	1
CRO_T129423	78.57141468	0.008568987	0.318208869	0.026928813	0.978516513	0.999986415
CRO_T110218	7.933769791	0.022694671	0.840638561	0.026996942	0.978462173	0.999986415
CRO_T111298	7.933769791	0.022694671	0.840638561	0.026996942	0.978462173	0.999986415
CRO_T128997	9.550040628	0.020603074	0.761956444	0.027039701	0.978428069	0.999986415
CRO_T105741	12.18702271	0.018123494	0.668643365	0.027104874	0.978376087	0.999986415
CRO_T103200	48.07382795	0.00973613	0.358288081	0.027174028	0.978320931	0.999986415
CRO_T122289	6.38754465	0.024796771	0.909942419	0.027250923	0.9782596	1
CRO_T127790	16.94461451	0.01566744	0.574817718	0.027256362	0.978255262	0.999986415
CRO_T131822	6.388918692	0.025138675	0.913107618	0.0275309	0.978036294	1
CRO_T137074	19.58022255	0.014694837	0.532823883	0.027579164	0.9779978	0.999986415
CRO_T108775	12.16121332	0.018683395	0.674508905	0.027699256	0.977902017	0.999986415
CRO_T129606	40.64560213	0.010878778	0.392418991	0.027722353	0.977883596	0.999986415
CRO_T125657	15.3467706	0.016647358	0.600228509	0.027735033	0.977873482	0.999986415
CRO_T124603	26.93794257	0.012811237	0.460951733	0.027793012	0.97782724	0.999986415
CRO_T138841	9.552788712	0.021110505	0.759233967	0.027805006	0.977817673	0.999986415
CRO_T134467	11.14187612	0.019817992	0.712217486	0.027825759	0.977801122	0.999986415
CRO_T137312	10.10176561	0.023388438	0.838224735	0.027902348	0.977740036	0.999986415
CRO_T119872	4.771273813	0.029595365	1.057199818	0.027994108	0.977666851	1
CRO_T124543	132.849061	0.007512117	0.268073228	0.028022632	0.977644101	0.999986415
CRO_T125986	14.32279903	0.018265696	0.648206986	0.028178802	0.977519544	0.999986415
CRO_T121676	49.11434017	0.009994309	0.35405472	0.028228148	0.977480187	0.999986415
CRO_T135418	21.15363111	0.014491766	0.513354902	0.028229526	0.977479088	0.999986415
CRO_T104126	84.42967161	0.007971758	0.281702418	0.028298508	0.977424071	0.999986415
CRO_T130060	61.18730196	0.0092269	0.324188433	0.028461533	0.977294048	0.999986415
CRO_T128269	30.12487389	0.012438822	0.436886874	0.028471494	0.977286104	0.999986415
CRO_T124137	12.17964025	0.019129424	0.668571743	0.028612373	0.977173744	0.999986415
CRO_T125628	18.00355365	0.016043576	0.560413174	0.02862812	0.977161185	0.999986415
CRO_T118829	18.0049277	0.016196925	0.563535857	0.028741606	0.977070674	0.999986415
CRO_T138004	21.17205804	0.014765717	0.51311599	0.028776567	0.97704279	0.999986415
CRO_T130228	4.788326701	0.030268261	1.045427409	0.028953001	0.976902074	1
CRO_T138463	4.788326701	0.030268261	1.045427409	0.028953001	0.976902074	1
CRO_T106619	13.75304882	0.018329921	0.633037027	0.028955527	0.97690006	0.999986415
CRO_T132192	15.36794562	0.017329843	0.596301944	0.029062195	0.976814987	0.999986415
CRO_T131797	19.57558818	0.015572085	0.534627904	0.02912696	0.976763334	0.999986415
CRO_T129994	15.3849985	0.017544297	0.601891019	0.029148627	0.976746053	0.999986415
CRO_T130386	7.954944804	0.024080768	0.823206226	0.029252412	0.97666328	0.999986415
CRO_T124968	25.38107465	0.013994908	0.478249844	0.029262755	0.976655031	0.999986415
CRO_T132618	53.84474854	0.009944021	0.339265998	0.029310396	0.976617036	0.999986415
CRO_T104797	7.970623651	0.024205793	0.824923143	0.029343089	0.976590962	0.999986415
CRO_T120043	7.970623651	0.024205793	0.824923143	0.029343089	0.976590962	0.999986415
CRO_T116058	6.380162197	0.026696387	0.908904181	0.029372059	0.976567857	1
CRO_T121124	6.380162197	0.026696387	0.908904181	0.029372059	0.976567857	1
CRO_T127873	52.30819384	0.010139504	0.343553453	0.029513614	0.976454961	0.999986415
CRO_T139900	38.58302128	0.011755244	0.394545192	0.029794418	0.976231011	0.999986415
CRO_T110582	18.53044159	0.016444409	0.551345161	0.029825979	0.97620584	0.999986415
CRO_T123225	4.791074784	0.0312067	1.045556225	0.029846984	0.976189088	1
CRO_T103913	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T110044	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T110283	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T117555	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T119031	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T124563	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T126897	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T131555	6.381536239	0.027054326	0.905846821	0.029866337	0.976173653	1
CRO_T130025	63.8313766	0.010332818	0.34335962	0.030093283	0.975992658	0.999986415
CRO_T117113	21.16604963	0.015461447	0.51345316	0.030112673	0.975977194	0.999986415
CRO_T137942	17.99891928	0.017042247	0.56561767	0.030130329	0.975963112	0.999986415
CRO_T118105	53.33440125	0.010412532	0.34454041	0.030221511	0.975890393	0.999986415
CRO_T134470	7.973371734	0.024815025	0.81658414	0.030388816	0.975756964	0.999986415
CRO_T134746	7.973371734	0.024815025	0.81658414	0.030388816	0.975756964	0.999986415
CRO_T135174	28.50757856	0.014380453	0.472687732	0.030422734	0.975729914	0.999986415
CRO_T133519	19.57095381	0.016471527	0.539122974	0.030552448	0.975626465	0.999986415
CRO_T111524	37.52631798	0.012143807	0.397428619	0.030555945	0.975623677	0.999986415
CRO_T131097	109.2301727	0.007810883	0.255175999	0.030609788	0.975580736	0.999986415
CRO_T127123	24.35435499	0.014773247	0.481800942	0.030662553	0.975538656	0.999986415
CRO_T120761	15.3619372	0.018278735	0.596003052	0.030668862	0.975533624	0.999986415
CRO_T105243	21.7113645	0.015989867	0.521196423	0.030679158	0.975525413	0.999986415
CRO_T117125	21.1858506	0.015848234	0.514371449	0.030810875	0.975420368	0.999986415
CRO_T122532	15.36331125	0.018428123	0.596082068	0.030915412	0.975336999	0.999986415
CRO_T124475	31.71344906	0.013205351	0.426853978	0.03093646	0.975320213	0.999986415
CRO_T130721	22.77356397	0.015526245	0.499605455	0.031077013	0.975208122	0.999986415
CRO_T137988	39.07116908	0.012167203	0.391419802	0.031084793	0.975201917	0.999986415
CRO_T123392	71.85956777	0.009567157	0.307523451	0.031110332	0.97518155	0.999986415
CRO_T129941	15.38036413	0.018651137	0.597034823	0.031239613	0.975078449	0.999986415
CRO_T102119	25.4119201	0.015064809	0.47985227	0.031394681	0.974954783	0.999986415
CRO_T123795	25.4119201	0.015064809	0.47985227	0.031394681	0.974954783	0.999986415
CRO_T127577	11.15841677	0.022352611	0.70427351	0.031738538	0.974680562	0.999986415
CRO_T135530	13.78252023	0.020049372	0.630150841	0.031816783	0.974618163	0.999986415
CRO_T135725	16.95514674	0.018170482	0.569423757	0.031910299	0.974543585	0.999986415
CRO_T107540	117.5775958	0.008462381	0.26427661	0.032020923	0.974455366	0.999986415
CRO_T127888	11.14691219	0.022801302	0.710111456	0.032109469	0.974384752	0.999986415
CRO_T128748	7.965989281	0.026334334	0.818330989	0.03218054	0.974328075	0.999986415
CRO_T135509	7.965989281	0.026334334	0.818330989	0.03218054	0.974328075	0.999986415
CRO_T135695	16.97219963	0.018370932	0.5703907	0.03220763	0.974306472	0.999986415
CRO_T110274	6.375527827	0.029299171	0.909510191	0.032214231	0.974301207	1
CRO_T113565	6.375527827	0.029299171	0.909510191	0.032214231	0.974301207	1
CRO_T123408	6.375527827	0.029299171	0.909510191	0.032214231	0.974301207	1
CRO_T120600	4.785066373	0.034262186	1.057852389	0.032388437	0.974162283	1
CRO_T121430	15.35730283	0.019379294	0.59782679	0.032416235	0.974140115	0.999986415
CRO_T112623	16.97357367	0.018507907	0.569735172	0.032485106	0.974085194	0.999986415
CRO_T121566	6.376901869	0.029656997	0.912654048	0.032495333	0.974077038	1
CRO_T108712	18.5456082	0.01782282	0.546971265	0.032584564	0.974005879	0.999986415
CRO_T101187	7.967363323	0.02662302	0.816309886	0.032613864	0.973982514	0.999986415
CRO_T127886	41.76068386	0.012380668	0.379237226	0.032646236	0.973956699	0.999986415
CRO_T118989	15.36005092	0.01968885	0.603024704	0.032650154	0.973953574	0.999986415
CRO_T123197	25.42296457	0.01581588	0.481809906	0.032825975	0.973813364	0.999986415
CRO_T119504	38.07392083	0.013193044	0.399894321	0.032991325	0.973681505	0.999986415
CRO_T139195	9.559198818	0.024815025	0.749767784	0.033096947	0.973597277	0.999986415
CRO_T127591	15.37572976	0.019748367	0.595905159	0.033140118	0.973562851	0.999986415
CRO_T121899	9.576251707	0.025153031	0.752263897	0.033436446	0.973326546	0.999986415
CRO_T123332	43.88953784	0.012416193	0.370850063	0.03348036	0.973291528	0.999986415
CRO_T137747	30.15057272	0.014710067	0.438829292	0.03352116	0.973258992	0.999986415
CRO_T107131	7.985790253	0.027324648	0.814824996	0.033534377	0.973248453	0.999986415
CRO_T112388	7.985790253	0.027324648	0.814824996	0.033534377	0.973248453	0.999986415
CRO_T131692	7.985790253	0.027324648	0.814824996	0.033534377	0.973248453	0.999986415
CRO_T128764	962.4362608	0.005042622	0.150123743	0.033589767	0.973204282	0.999986415
CRO_T134083	44.907501	0.012314366	0.366479259	0.033601808	0.97319468	0.999986415
CRO_T140555	35.95743323	0.013822492	0.411100577	0.03362314	0.97317767	0.999986415
CRO_T117098	6.395328799	0.030517041	0.906649832	0.033659126	0.973148973	1
CRO_T124403	6.395328799	0.030517041	0.906649832	0.033659126	0.973148973	1
CRO_T127810	6.395328799	0.030517041	0.906649832	0.033659126	0.973148973	1
CRO_T140516	11.70001121	0.025683535	0.762905507	0.033665421	0.973143953	0.999986415
CRO_T128543	15.8564951	0.021219322	0.629797135	0.033692313	0.973122509	0.999986415
CRO_T108731	170.3777087	0.007440883	0.220433479	0.033755683	0.973071976	0.999986415
CRO_T128577	16.96619122	0.019235144	0.569232025	0.033791395	0.973043498	0.999986415
CRO_T132928	16.96619122	0.019235144	0.569232025	0.033791395	0.973043498	0.999986415
CRO_T124646	4.803493303	0.035351764	1.046111304	0.033793502	0.973041818	1
CRO_T133033	4.803493303	0.035351764	1.046111304	0.033793502	0.973041818	1
CRO_T123613	79.1637306	0.009883108	0.291994	0.033846956	0.972999192	0.999986415
CRO_T124088	7.987164295	0.027607694	0.814908638	0.033878269	0.972974222	0.999986415
CRO_T104796	9.577625749	0.025404432	0.749020413	0.033916875	0.972943436	0.999986415
CRO_T119828	4.804867345	0.035906525	1.058579026	0.033919551	0.972941303	1
CRO_T126993	16.96756526	0.019370911	0.568576338	0.034069147	0.972822011	0.999986415
CRO_T110853	9.57899979	0.025641644	0.749104573	0.034229726	0.972693963	0.999986415
CRO_T111475	68.74035241	0.011617659	0.339358741	0.034234152	0.972690433	0.999986415
CRO_T128722	30.18605254	0.015021581	0.438409512	0.034263812	0.972666782	0.999986415
CRO_T131849	154.4999293	0.007923537	0.231225493	0.034267574	0.972663782	0.999986415
CRO_T129807	14.35038415	0.021690035	0.632626222	0.034285704	0.972649325	0.999986415
CRO_T106059	24.38056607	0.016564408	0.482672689	0.034318097	0.972623494	0.999986415
CRO_T106285	12.7599227	0.022728474	0.661666997	0.034350321	0.972597798	0.999986415
CRO_T127969	16.94175588	0.019761823	0.572223641	0.034535139	0.972450422	0.999986415
CRO_T134299	84.01671738	0.009877228	0.285818788	0.034557658	0.972432465	0.999986415
CRO_T126499	60.68600231	0.011754387	0.339396807	0.03463317	0.972372252	0.999986415
CRO_T108928	34.9279655	0.014165627	0.408812916	0.034650635	0.972358325	0.999986415
CRO_T104003	95.56273909	0.009380388	0.269924067	0.034751952	0.972277534	0.999986415
CRO_T136688	21.17469558	0.018653658	0.536493264	0.034769604	0.972263459	0.999986415
CRO_T116704	18.55940076	0.019051836	0.54568263	0.034913766	0.972148503	0.999986415
CRO_T130257	30.13580782	0.015553048	0.43995754	0.035351247	0.971799659	0.999986415
CRO_T101491	78.18045425	0.010503378	0.29705331	0.035358562	0.971793826	0.999986415
CRO_T128477	36.51980099	0.014210749	0.401469935	0.035396794	0.971763341	0.999986415
CRO_T118050	9.570243295	0.026678285	0.749910321	0.035575301	0.971621003	0.999986415
CRO_T106956	7.979781841	0.029127696	0.814550459	0.035759229	0.971474343	0.999986415
CRO_T111307	7.979781841	0.029127696	0.814550459	0.035759229	0.971474343	0.999986415
CRO_T115439	7.979781841	0.029127696	0.814550459	0.035759229	0.971474343	0.999986415
CRO_T116448	7.979781841	0.029127696	0.814550459	0.035759229	0.971474343	0.999986415
CRO_T128756	7.979781841	0.029127696	0.814550459	0.035759229	0.971474343	0.999986415
CRO_T127860	20.16828914	0.018935195	0.529012654	0.035793463	0.971447046	0.999986415
CRO_T117455	11.16207879	0.025111075	0.697992462	0.035976141	0.971301383	0.999986415
CRO_T130286	60.84686076	0.012056116	0.334796438	0.036010288	0.971274156	0.999986415
CRO_T137992	20.16966318	0.019054007	0.527962015	0.03608973	0.971210811	0.999986415
CRO_T108143	7.981155883	0.029410833	0.814634113	0.036103119	0.971200135	0.999986415
CRO_T127186	7.981155883	0.029410833	0.814634113	0.036103119	0.971200135	0.999986415
CRO_T128352	7.981155883	0.029410833	0.814634113	0.036103119	0.971200135	0.999986415
CRO_T123804	103.4042207	0.010728703	0.295845432	0.036264554	0.971071413	0.999986415
CRO_T108503	35.47139408	0.015048134	0.414060553	0.036342834	0.971008996	0.999986415
CRO_T101123	9.572991379	0.027159175	0.746750696	0.036369802	0.970987493	0.999986415
CRO_T121179	18.55339234	0.019842298	0.545392083	0.036381712	0.970977996	0.999986415
CRO_T114725	11.16345283	0.025326562	0.695520641	0.036413818	0.970952396	0.999986415
CRO_T137786	33.84254203	0.016816521	0.461686771	0.03642409	0.970944206	0.999986415
