baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T117798	17.53651206	0.001267508	0.558077444	0.002271204	0.998187843	0.9998771
CRO_T106318	8.771241787	0.001840828	0.777889402	0.00236644	0.998111856	1
CRO_T129002	36.0498122	0.000940462	0.393869036	0.002387752	0.998094851	0.9998771
CRO_T131772	74.70326806	0.000801676	0.282060218	0.002842215	0.997732244	0.9998771
CRO_T139093	14.93114144	0.00180444	0.601526925	0.002999765	0.997606537	0.9998771
CRO_T129827	29.88464312	0.001333317	0.432771815	0.003080877	0.99754182	0.9998771
CRO_T128834	64.96317994	0.001016569	0.300969439	0.003377649	0.997305031	0.9998771
CRO_T109757	8.760061668	0.002654268	0.781764295	0.003395228	0.997291005	1
CRO_T124408	23.70035217	0.001676082	0.480673464	0.003486946	0.997217826	0.9998771
CRO_T116030	32.46783596	0.001523582	0.418446182	0.003641045	0.997094872	0.9998771
CRO_T140302	23.70238323	0.001817312	0.47987302	0.003787069	0.996978364	0.9998771
CRO_T108417	61.68125865	0.001294529	0.324209106	0.003992884	0.996814148	0.9998771
CRO_T120425	8.762986604	0.003194809	0.775444827	0.004119969	0.99671275	1
CRO_T129840	8.762986604	0.003194809	0.775444827	0.004119969	0.99671275	1
CRO_T129999	8.762986604	0.003194809	0.775444827	0.004119969	0.99671275	1
CRO_T112264	26.29955948	0.001915789	0.456920972	0.004192824	0.996654621	0.9998771
CRO_T112810	20.12740336	0.002215305	0.525719137	0.004213856	0.996637839	0.9998771
CRO_T107320	23.69018758	0.002058068	0.484952143	0.004243859	0.996613901	0.9998771
CRO_T111093	11.35914733	0.002979397	0.691117836	0.004310983	0.996560344	1
CRO_T102930	8.763941309	0.003373618	0.777539848	0.004338837	0.99653812	1
CRO_T104063	8.763941309	0.003373618	0.777539848	0.004338837	0.99653812	1
CRO_T112585	8.764002131	0.003385515	0.777543581	0.004354117	0.996525929	1
CRO_T115749	23.69209699	0.002189185	0.483081895	0.004531706	0.996384234	0.9998771
CRO_T137769	8.764956836	0.003562618	0.777598006	0.004581568	0.996344451	1
CRO_T125660	20.12949524	0.002399359	0.521860517	0.004597702	0.996331578	0.9998771
CRO_T110406	8.765911541	0.003745443	0.78144491	0.004792971	0.996175777	1
CRO_T103015	35.05669621	0.001953013	0.402898616	0.004847406	0.996132345	0.9998771
CRO_T109076	20.13140465	0.002558689	0.520785194	0.004913137	0.9960799	0.9998771
CRO_T116369	17.52304827	0.002929579	0.556771301	0.005261727	0.995801768	0.9998771
CRO_T133763	31.48482375	0.0023494	0.430783844	0.005453778	0.995648536	0.9998771
CRO_T101401	14.93070636	0.003499814	0.60892922	0.005747488	0.995414193	0.9998771
CRO_T127003	26.297215	0.002747579	0.456832265	0.006014416	0.995201219	0.9998771
CRO_T124510	8.755686127	0.004740651	0.781582577	0.006065451	0.9951605	1
CRO_T127595	20.12321029	0.003163926	0.520312882	0.006080815	0.995148242	0.9998771
CRO_T112972	37.6617534	0.002356648	0.386536442	0.006096833	0.995135462	0.9998771
CRO_T119042	17.52889815	0.003479406	0.556967555	0.006247053	0.995015605	0.9998771
CRO_T129574	29.86286333	0.002733497	0.434878444	0.006285659	0.994984803	0.9998771
CRO_T124364	20.12518052	0.003325949	0.51980676	0.006398434	0.994894823	0.9998771
CRO_T128773	32.46003959	0.002721902	0.414338995	0.006569263	0.994758524	0.9998771
CRO_T115667	26.28698958	0.003083699	0.457217031	0.006744496	0.994618711	0.9998771
CRO_T101280	103.2483259	0.001753745	0.259171944	0.006766723	0.994600977	0.9998771
CRO_T138608	8.758671885	0.005298866	0.781752822	0.006778186	0.994591831	1
CRO_T108144	376.4290015	0.001065776	0.156841237	0.006795254	0.994578213	0.9998771
CRO_T125600	218.49842	0.001315026	0.189266002	0.006948031	0.994456318	0.9998771
CRO_T113903	11.35590896	0.004767941	0.685531664	0.006955099	0.994450679	1
CRO_T129778	11.35584814	0.004759141	0.684196525	0.00695581	0.994450112	1
CRO_T122902	8.75962659	0.005490842	0.785599166	0.006989368	0.994423337	1
CRO_T102118	11.35686367	0.004905121	0.684255249	0.007168555	0.99428037	1
CRO_T123327	11.35686367	0.004905121	0.684255249	0.007168555	0.99428037	1
CRO_T119244	17.51968826	0.004075803	0.556750597	0.007320699	0.99415898	0.9998771
CRO_T100074	26.29188475	0.003393656	0.458201308	0.007406473	0.994090544	0.9998771
CRO_T117457	26.29188475	0.003393656	0.458201308	0.007406473	0.994090544	0.9998771
CRO_T117006	43.8163228	0.002674272	0.360000361	0.007428526	0.994072948	0.9998771
CRO_T118696	103.2601473	0.001987112	0.254799918	0.007798715	0.993777589	0.9998771
CRO_T128740	70.12706241	0.00227688	0.289547612	0.007863576	0.993725839	0.9998771
CRO_T138683	52.59347529	0.00272091	0.330299109	0.008237716	0.993427328	0.9998771
CRO_T122447	11.34759296	0.005811053	0.686578663	0.008463784	0.993246958	1
CRO_T138520	13.94584556	0.005395563	0.623836806	0.008648997	0.993099185	0.9998771
CRO_T133728	11.34860849	0.005955733	0.68533128	0.008690299	0.993066232	1
CRO_T137257	11.34860849	0.005955733	0.68533128	0.008690299	0.993066232	1
CRO_T140958	11.34860849	0.005955733	0.68533128	0.008690299	0.993066232	1
CRO_T119935	5.18285896	0.009090232	1.027638513	0.008845748	0.992942206	1
CRO_T112543	13.94775497	0.00562605	0.619740681	0.009078071	0.992756847	0.9998771
CRO_T118093	11.35057872	0.006239168	0.685444959	0.009102362	0.992737466	1
CRO_T129803	11.35057872	0.006239168	0.685444959	0.009102362	0.992737466	1
CRO_T125002	5.183813665	0.009450714	1.01176871	0.009340785	0.99254724	1
CRO_T130165	5.183813665	0.009450714	1.01176871	0.009340785	0.99254724	1
CRO_T118781	11.35344283	0.006678778	0.697614954	0.009573731	0.992361384	1
CRO_T130468	5.18476837	0.009766949	1.006742437	0.009701537	0.992259415	1
CRO_T120812	22.7117571	0.004760955	0.489665294	0.009722875	0.99224239	0.9998771
CRO_T131444	22.71277263	0.004834508	0.490671278	0.009852845	0.992138694	0.9998771
CRO_T121261	35.05252687	0.003994956	0.403501453	0.009900723	0.992100495	0.9998771
CRO_T124067	35.05348157	0.004045602	0.404979815	0.00998964	0.992029553	0.9998771
CRO_T103778	5.185783896	0.010084432	1.006788874	0.010016432	0.992008177	1
CRO_T115561	5.185783896	0.010084432	1.006788874	0.010016432	0.992008177	1
CRO_T106290	31.47271266	0.004220382	0.419624987	0.010057508	0.991975405	0.9998771
CRO_T109388	37.65071865	0.003943205	0.387693926	0.010170923	0.991884918	0.9998771
CRO_T129563	176.5753753	0.002246485	0.220716935	0.010178128	0.991879169	0.9998771
CRO_T133705	5.186738601	0.010381934	1.006832243	0.010311483	0.991772772	1
CRO_T137052	5.187754128	0.010686647	1.011947219	0.010560479	0.991574114	1
CRO_T118041	11.34232353	0.007303857	0.689516915	0.010592716	0.991548393	1
CRO_T118011	7.763585672	0.009904647	0.914197503	0.010834253	0.991355686	1
CRO_T124405	13.94147002	0.0067148	0.619431799	0.010840257	0.991350896	0.9998771
CRO_T127784	35.03106051	0.004464947	0.404818938	0.011029491	0.991199918	0.9998771
CRO_T115731	13.94350108	0.006954733	0.621540711	0.011189505	0.991072253	0.9998771
CRO_T102107	13.94344025	0.006945792	0.619540938	0.011211191	0.991054951	0.9998771
CRO_T127896	13.94344025	0.006945792	0.619540938	0.011211191	0.991054951	0.9998771
CRO_T132243	22.70642686	0.005504193	0.489951983	0.011234149	0.991036635	0.9998771
CRO_T107517	92.84186609	0.002935378	0.256518583	0.011443141	0.990869894	0.9998771
CRO_T134769	13.94541049	0.007178969	0.62164717	0.011548302	0.990785993	0.9998771
CRO_T110877	7.777629907	0.009830425	0.830797126	0.011832522	0.990559234	1
CRO_T138003	49.00465738	0.004067178	0.341597178	0.011906356	0.990500327	0.9998771
CRO_T119041	27.89169113	0.005373417	0.450586071	0.011925395	0.990485137	0.9998771
CRO_T102624	7.778645434	0.01005328	0.828407913	0.012135664	0.990317379	1
CRO_T133022	15.55587736	0.007856787	0.643111457	0.012216835	0.990252618	0.9998771
CRO_T129290	34.07154571	0.004949604	0.404951597	0.012222706	0.990247935	0.9998771
CRO_T119063	5.177528713	0.012376365	1.006543714	0.012295904	0.990189535	1
CRO_T122311	5.177528713	0.012376365	1.006543714	0.012295904	0.990189535	1
CRO_T110243	184.9964829	0.002447427	0.198354763	0.012338635	0.990155444	0.9998771
CRO_T139194	13.93423037	0.007697043	0.622316496	0.012368374	0.990131717	0.9998771
CRO_T134699	25.29636346	0.005774405	0.465192337	0.01241294	0.990096161	0.9998771
CRO_T125005	304.4670815	0.00221731	0.17743716	0.012496313	0.990029644	0.9998771
CRO_T127782	16.53337686	0.007139308	0.57085156	0.012506417	0.990021583	0.9998771
CRO_T128577	16.53337686	0.007139308	0.57085156	0.012506417	0.990021583	0.9998771
CRO_T139118	16.53337686	0.007139308	0.57085156	0.012506417	0.990021583	0.9998771
CRO_T106950	5.17854424	0.012692002	1.010471378	0.012560476	0.989978454	1
CRO_T110107	5.17854424	0.012692002	1.010471378	0.012560476	0.989978454	1
CRO_T102117	80.47728549	0.003460732	0.275386026	0.01256684	0.989973376	0.9998771
CRO_T112939	5.178483418	0.012676478	1.001524199	0.012657186	0.989901296	1
CRO_T124411	5.178483418	0.012676478	1.001524199	0.012657186	0.989901296	1
CRO_T129584	5.178483418	0.012676478	1.001524199	0.012657186	0.989901296	1
CRO_T136706	5.178483418	0.012676478	1.001524199	0.012657186	0.989901296	1
CRO_T137588	5.178483418	0.012676478	1.001524199	0.012657186	0.989901296	1
CRO_T105280	16.53433156	0.007233787	0.570902413	0.012670795	0.989890439	0.9998771
CRO_T138072	16.53433156	0.007233787	0.570902413	0.012670795	0.989890439	0.9998771
CRO_T115363	19.13359969	0.006811534	0.536187959	0.012703631	0.989864242	0.9998771
CRO_T126632	13.93613978	0.007921677	0.622422956	0.01272716	0.98984547	0.9998771
CRO_T125548	13.9362006	0.007926832	0.621369062	0.012757044	0.989821628	0.9998771
CRO_T125610	13.9362006	0.007926832	0.621369062	0.012757044	0.989821628	0.9998771
CRO_T128061	27.89652547	0.005674116	0.444559323	0.012763463	0.989816507	0.9998771
CRO_T121507	19.13353887	0.006812519	0.533744528	0.012763632	0.989816372	0.9998771
CRO_T110101	22.68705238	0.006386633	0.500342078	0.012764532	0.989815653	0.9998771
CRO_T109115	45.41760351	0.004537021	0.354512748	0.012797906	0.989789027	0.9998771
CRO_T128661	37.62792333	0.005015692	0.38945686	0.012878685	0.98972458	0.9998771
CRO_T123266	5.179438123	0.012971434	1.006630367	0.012885995	0.989718748	1
CRO_T136502	19.13449358	0.006894515	0.533793445	0.012916072	0.989694752	0.9998771
CRO_T122218	13.9371553	0.008038994	0.621421804	0.012936453	0.989678491	0.9998771
CRO_T117165	5.179498945	0.012992461	1.001570876	0.012972084	0.989650065	1
CRO_T120593	5.179498945	0.012992461	1.001570876	0.012972084	0.989650065	1
CRO_T123850	5.179498945	0.012992461	1.001570876	0.012972084	0.989650065	1
CRO_T118974	7.767465314	0.010946768	0.841456157	0.013009315	0.989620361	1
CRO_T108726	46.40501499	0.004644824	0.356657866	0.013023193	0.989609289	0.9998771
CRO_T102087	5.18045365	0.013288548	1.00161447	0.013267128	0.989414674	1
CRO_T102666	5.18045365	0.013288548	1.00161447	0.013267128	0.989414674	1
CRO_T111026	5.18045365	0.013288548	1.00161447	0.013267128	0.989414674	1
CRO_T126226	5.18045365	0.013288548	1.00161447	0.013267128	0.989414674	1
CRO_T132043	5.18045365	0.013288548	1.00161447	0.013267128	0.989414674	1
CRO_T139608	5.18045365	0.013288548	1.00161447	0.013267128	0.989414674	1
CRO_T140740	5.18045365	0.013288548	1.00161447	0.013267128	0.989414674	1
CRO_T118891	33.08274445	0.005552194	0.418040153	0.013281486	0.989403219	0.9998771
CRO_T105118	7.768420019	0.011170372	0.832420465	0.013419146	0.989293392	1
CRO_T121089	11.34093375	0.009431234	0.702420538	0.013426763	0.989287315	1
CRO_T110508	10.37055227	0.009874699	0.723007088	0.013657818	0.989102976	1
CRO_T115527	27.89011888	0.006216814	0.447555575	0.013890596	0.988917265	0.9998771
CRO_T104797	7.770390251	0.011599418	0.82507486	0.014058625	0.98878321	1
CRO_T120981	7.770390251	0.011599418	0.82507486	0.014058625	0.98878321	1
CRO_T133115	7.770390251	0.011599418	0.82507486	0.014058625	0.98878321	1
CRO_T122258	36.65328795	0.005506954	0.390978557	0.014085054	0.988762125	0.9998771
CRO_T138644	19.12623839	0.007527319	0.532647264	0.014131902	0.988724749	0.9998771
CRO_T108228	34.05897581	0.005860159	0.405594371	0.014448325	0.988472305	0.9998771
CRO_T139919	19.12826945	0.007702127	0.532751756	0.014457254	0.988465182	0.9998771
CRO_T107449	46.38945933	0.005227554	0.358450104	0.01458377	0.988364248	0.9998771
CRO_T102939	7.772360482	0.012014419	0.82273964	0.014602942	0.988348952	1
CRO_T115090	7.772360482	0.012014419	0.82273964	0.014602942	0.988348952	1
CRO_T118873	7.772360482	0.012014419	0.82273964	0.014602942	0.988348952	1
CRO_T120866	7.772360482	0.012014419	0.82273964	0.014602942	0.988348952	1
CRO_T131692	7.772360482	0.012014419	0.82273964	0.014602942	0.988348952	1
CRO_T131871	16.53192625	0.008551214	0.577918913	0.014796564	0.988194481	0.9998771
CRO_T135890	35.01817717	0.006172179	0.415140748	0.014867678	0.988137747	0.9998771
CRO_T135988	60.36388927	0.004748877	0.318748669	0.014898499	0.988113157	0.9998771
CRO_T124520	34.04767404	0.006073831	0.407387194	0.014909233	0.988104594	0.9998771
CRO_T108735	19.13208827	0.008027377	0.537865523	0.014924505	0.98809241	0.9998771
CRO_T110999	21.71617499	0.007592286	0.504025955	0.015063283	0.987981693	0.9998771
CRO_T115759	5.172198467	0.015580656	1.00643291	0.015481067	0.987648389	1
CRO_T129645	5.172198467	0.015580656	1.00643291	0.015481067	0.987648389	1
CRO_T140750	5.172198467	0.015580656	1.00643291	0.015481067	0.987648389	1
CRO_T138702	10.36331261	0.011205906	0.720659258	0.01554952	0.987593778	1
CRO_T130447	19.12198449	0.008501554	0.532456664	0.015966659	0.987260991	0.9998771
CRO_T117248	125.1602063	0.004732275	0.290205136	0.016306655	0.986989748	0.9998771
CRO_T107539	7.7641053	0.013544828	0.82480008	0.016421952	0.986897767	1
CRO_T123958	50.60199763	0.005563788	0.335878801	0.016564869	0.986783751	0.9998771
CRO_T115567	30.47681711	0.007051023	0.42554402	0.016569432	0.986780111	0.9998771
CRO_T124100	30.47681711	0.007051023	0.42554402	0.016569432	0.986780111	0.9998771
CRO_T115188	16.52671765	0.009586609	0.576314075	0.016634348	0.986728323	0.9998771
CRO_T110859	7.765060005	0.013743921	0.824853513	0.016662256	0.986706058	1
CRO_T118054	39.24285029	0.006324329	0.379208795	0.016677695	0.986693742	0.9998771
CRO_T134431	30.47878734	0.007158208	0.425631139	0.016817866	0.986581917	0.9998771
CRO_T108328	7.766075531	0.013954106	0.822464293	0.016966215	0.986463569	1
CRO_T116014	7.766075531	0.013954106	0.822464293	0.016966215	0.986463569	1
CRO_T123741	7.766075531	0.013954106	0.822464293	0.016966215	0.986463569	1
CRO_T129506	7.766075531	0.013954106	0.822464293	0.016966215	0.986463569	1
CRO_T131796	7.766075531	0.013954106	0.822464293	0.016966215	0.986463569	1
CRO_T134304	7.766075531	0.013954106	0.822464293	0.016966215	0.986463569	1
CRO_T135640	7.766075531	0.013954106	0.822464293	0.016966215	0.986463569	1
CRO_T127020	80.47357495	0.004722886	0.276157152	0.017102169	0.986355108	0.9998771
CRO_T116829	67.15136522	0.005156089	0.298646813	0.017264837	0.986225337	0.9998771
CRO_T107916	21.71484603	0.008681727	0.500356019	0.017351098	0.986156521	0.9998771
CRO_T115002	21.71484603	0.008681727	0.500356019	0.017351098	0.986156521	0.9998771
CRO_T107523	19.11563872	0.009296036	0.532908249	0.017443971	0.98608243	0.9998771
CRO_T117044	19.11659343	0.00938057	0.534221006	0.017559343	0.985990391	0.9998771
CRO_T134020	21.71675544	0.008826061	0.50147114	0.017600337	0.985957688	0.9998771
CRO_T130469	39.23554982	0.006676882	0.37877544	0.017627547	0.985935981	0.9998771
CRO_T113444	10.35696684	0.012669863	0.716907765	0.017672933	0.985899774	1
CRO_T126646	10.35696684	0.012669863	0.716907765	0.017672933	0.985899774	1
CRO_T114760	10.35798236	0.012830444	0.715481233	0.017932608	0.985692616	1
CRO_T126846	10.35798236	0.012830444	0.715481233	0.017932608	0.985692616	1
CRO_T135470	10.35798236	0.012830444	0.715481233	0.017932608	0.985692616	1
CRO_T134994	24.30376711	0.008552024	0.475756195	0.017975645	0.985658283	0.9998771
CRO_T140000	10.35899789	0.012989587	0.717024184	0.018115968	0.985546339	1
CRO_T113285	10.35893707	0.012979957	0.715536573	0.018140173	0.985527029	1
CRO_T117845	10.35893707	0.012979957	0.715536573	0.018140173	0.985527029	1
CRO_T118186	10.35893707	0.012979957	0.715536573	0.018140173	0.985527029	1
CRO_T135889	12.94797979	0.011890126	0.65294201	0.01821008	0.985471261	0.9998771
CRO_T125642	24.30573734	0.008687752	0.474542567	0.018307634	0.985393437	0.9998771
CRO_T127716	12.9498892	0.012148294	0.643644328	0.018874234	0.984941434	0.9998771
CRO_T106053	18.13998781	0.010482755	0.554449534	0.0189066	0.984915615	0.9998771
CRO_T116509	15.53887109	0.011352971	0.599476115	0.018938155	0.984890442	0.9998771
CRO_T125428	97.65757603	0.004850296	0.256086643	0.018940059	0.984888923	0.9998771
CRO_T114830	26.89668946	0.008690636	0.454154426	0.01913586	0.984732725	0.9998771
CRO_T124193	26.89668946	0.008690636	0.454154426	0.01913586	0.984732725	0.9998771
CRO_T117145	26.89764417	0.00875172	0.45303619	0.019317926	0.984587484	0.9998771
CRO_T124482	7.760745285	0.016119122	0.830086431	0.019418607	0.984507167	1
CRO_T104337	12.95281413	0.012518278	0.642628773	0.019479797	0.984458354	0.9998771
CRO_T109587	12.95376884	0.012636411	0.644918946	0.019593797	0.984367412	0.9998771
CRO_T127522	44.42121207	0.007057442	0.357009825	0.019768201	0.984228285	0.9998771
CRO_T116869	10.35169741	0.014293772	0.716876377	0.019938963	0.984092063	1
CRO_T122270	24.30142262	0.009453255	0.473922784	0.019946825	0.984085791	0.9998771
CRO_T110854	10.35271294	0.014456384	0.71844119	0.020121876	0.983946149	1
CRO_T116859	10.35265212	0.014443672	0.716930892	0.020146533	0.98392648	1
CRO_T122936	10.35265212	0.014443672	0.716930892	0.020146533	0.98392648	1
CRO_T126305	10.35265212	0.014443672	0.716930892	0.020146533	0.98392648	1
CRO_T120753	10.35360682	0.014599839	0.720213945	0.020271531	0.983826766	1
CRO_T134547	15.54472096	0.011999768	0.588856147	0.020378098	0.983741755	0.9998771
CRO_T140749	12.94264954	0.01320373	0.646782829	0.020414473	0.983712739	0.9998771
CRO_T119312	54.79555943	0.0067144	0.328336212	0.020449771	0.983684581	0.9998771
CRO_T122972	45.38727884	0.007513727	0.36437973	0.020620596	0.983548311	0.9998771
CRO_T115359	83.68981971	0.005633707	0.273197534	0.020621369	0.983547694	0.9998771
CRO_T100976	12.94455895	0.013443576	0.642208235	0.02093336	0.983298815	0.9998771
CRO_T102890	12.94455895	0.013443576	0.642208235	0.02093336	0.983298815	0.9998771
CRO_T110839	12.94455895	0.013443576	0.642208235	0.02093336	0.983298815	0.9998771
CRO_T110879	12.94455895	0.013443576	0.642208235	0.02093336	0.983298815	0.9998771
CRO_T131453	12.94455895	0.013443576	0.642208235	0.02093336	0.983298815	0.9998771
CRO_T129095	104.766199	0.005159488	0.245640136	0.021004255	0.983242261	0.9998771
CRO_T117818	26.89625439	0.00962672	0.452196805	0.021288784	0.983015291	0.9998771
CRO_T118760	12.94652918	0.013691772	0.642318688	0.021316167	0.982993448	0.9998771
CRO_T120599	12.94652918	0.013691772	0.642318688	0.021316167	0.982993448	0.9998771
CRO_T123931	12.94652918	0.013691772	0.642318688	0.021316167	0.982993448	0.9998771
CRO_T129661	12.94652918	0.013691772	0.642318688	0.021316167	0.982993448	0.9998771
CRO_T119310	12.94748389	0.01381397	0.644605855	0.021430103	0.98290256	0.9998771
CRO_T117308	24.29812343	0.010290994	0.476067254	0.021616682	0.982753726	0.9998771
CRO_T100736	15.53646578	0.012774174	0.588364197	0.021711339	0.982678219	0.9998771
CRO_T117696	15.53646578	0.012774174	0.588364197	0.021711339	0.982678219	0.9998771
CRO_T107910	10.34636717	0.015926458	0.721845441	0.022063529	0.982397279	1
CRO_T114442	15.53843601	0.0129819	0.587619448	0.02209236	0.982374281	0.9998771
CRO_T138462	15.53843601	0.0129819	0.587619448	0.02209236	0.982374281	0.9998771
CRO_T134013	26.8879992	0.010077642	0.45187506	0.022301832	0.982207187	0.9998771
CRO_T121291	15.54040625	0.013189101	0.588577409	0.022408439	0.982122149	0.9998771
CRO_T117130	97.62418105	0.005663544	0.252729276	0.022409529	0.982121279	0.9998771
CRO_T105996	47.000549	0.007847818	0.348126834	0.022542986	0.982014823	0.9998771
CRO_T101030	43.43400678	0.0082421	0.361174132	0.022820294	0.98179362	0.9998771
CRO_T106576	24.29279318	0.01099648	0.478148826	0.022998028	0.981651846	0.9998771
CRO_T118807	24.29374788	0.011065912	0.47942984	0.0230814	0.981585343	0.9998771
CRO_T118576	18.13225226	0.012642533	0.54751804	0.023090624	0.981577985	0.9998771
CRO_T108104	38.23660769	0.008863222	0.382899098	0.023147669	0.981532482	0.9998771
CRO_T121661	38.23660769	0.008863222	0.382899098	0.023147669	0.981532482	0.9998771
CRO_T117803	15.53024165	0.013765008	0.591571557	0.023268542	0.981436065	0.9998771
CRO_T127669	64.53002759	0.007114796	0.30553908	0.023286043	0.981422105	0.9998771
CRO_T103647	12.94221446	0.015126291	0.646800439	0.023386335	0.981342105	0.9998771
CRO_T140903	24.29959776	0.011515322	0.491905195	0.023409638	0.981323517	0.9998771
CRO_T113300	38.24347309	0.009167717	0.38535062	0.023790586	0.981019649	0.9998771
CRO_T129407	15.53310577	0.01406414	0.589147622	0.023872013	0.980954698	0.9998771
CRO_T130937	15.53310577	0.01406414	0.589147622	0.023872013	0.980954698	0.9998771
CRO_T127079	15.53316659	0.014070889	0.589151114	0.023883327	0.980945673	0.9998771
CRO_T108423	15.53412129	0.014171458	0.589202661	0.024051924	0.980811191	0.9998771
CRO_T116538	15.53412129	0.014171458	0.589202661	0.024051924	0.980811191	0.9998771
CRO_T127743	26.88756413	0.011025657	0.458178491	0.024064109	0.980801472	0.9998771
CRO_T129102	15.53513682	0.014281964	0.591040018	0.024164124	0.980721695	0.9998771
CRO_T131746	60.95325996	0.007474134	0.309089923	0.024181099	0.980708155	0.9998771
CRO_T117387	49.58832358	0.008320608	0.342536627	0.024291149	0.980620373	0.9998771
CRO_T124371	122.2946858	0.005599992	0.230306916	0.024315343	0.980601075	0.9998771
CRO_T114449	72.30528928	0.006958204	0.286057763	0.024324471	0.980593794	0.9998771
CRO_T137988	38.23229297	0.009357858	0.383947054	0.024372783	0.980555258	0.9998771
CRO_T132112	18.12405789	0.013314272	0.545752465	0.024396173	0.980536601	0.9998771
CRO_T115893	23.31511122	0.011848693	0.485496119	0.02440533	0.980529297	0.9998771
CRO_T126902	23.31511122	0.011848693	0.485496119	0.02440533	0.980529297	0.9998771
CRO_T102755	12.93300457	0.015946656	0.649084648	0.024567914	0.980399612	0.9998771
CRO_T117339	57.37655315	0.007898763	0.318660108	0.024787424	0.980224522	0.9998771
CRO_T112970	38.24005225	0.009721227	0.391541492	0.02482809	0.980192085	0.9998771
CRO_T137573	34.66467441	0.009964511	0.400944478	0.024852596	0.980172538	0.9998771
CRO_T137747	29.47851625	0.010818243	0.434602301	0.024892283	0.980140883	0.9998771
CRO_T110126	60.94697501	0.007733914	0.309493812	0.024988912	0.980063808	0.9998771
CRO_T101455	34.66664464	0.010059255	0.400774589	0.025099533	0.979975573	0.9998771
CRO_T117125	20.71691943	0.012901657	0.511766332	0.025210054	0.979887417	0.9998771
CRO_T129103	34.66861487	0.01015352	0.401110599	0.025313516	0.979804893	0.9998771
CRO_T133183	29.48735189	0.011350816	0.447756445	0.025350425	0.979775453	0.9998771
CRO_T125302	15.52777552	0.01516341	0.594273072	0.025515897	0.979643469	0.9998771
CRO_T136009	29.46829084	0.01112053	0.434322928	0.025604289	0.979572965	0.9998771
CRO_T114788	20.72473954	0.013526553	0.520589722	0.025983134	0.979270791	0.9998771
CRO_T125400	73.9132292	0.007434825	0.284743109	0.02611064	0.979169091	0.9998771
CRO_T101560	4.18493236	0.030091425	1.149191161	0.026184873	0.979109881	1
CRO_T125982	18.12069788	0.014425377	0.547742167	0.026336072	0.978989284	0.9998771
CRO_T134345	6.78173436	0.023419026	0.8866939	0.026411624	0.978929023	1
CRO_T115661	20.70961895	0.013560856	0.513121957	0.026428135	0.978915854	0.9998771
CRO_T124083	20.70961895	0.013560856	0.513121957	0.026428135	0.978915854	0.9998771
CRO_T116062	20.71063448	0.01364081	0.512079832	0.026638053	0.978748422	0.9998771
CRO_T121163	20.71063448	0.01364081	0.512079832	0.026638053	0.978748422	0.9998771
CRO_T111248	6.769538714	0.024187082	0.90777739	0.026644287	0.97874345	1
CRO_T137663	23.3006319	0.013034528	0.486693239	0.026781815	0.978633757	0.9998771
CRO_T123392	70.34028039	0.007857057	0.293302543	0.026788234	0.978628638	0.9998771
CRO_T138124	69.69212229	0.007890471	0.293986349	0.026839583	0.978587682	0.9998771
CRO_T133704	20.71260471	0.013797243	0.512178693	0.026938339	0.978508914	0.9998771
CRO_T106839	23.30152579	0.013098017	0.484770452	0.02701901	0.978444572	0.9998771
CRO_T109026	39.84023289	0.010187686	0.376991964	0.027023615	0.978440899	0.9998771
CRO_T112605	20.71362024	0.013878745	0.51279409	0.027064948	0.978407932	0.9998771
CRO_T102383	34.6521045	0.010858405	0.40100448	0.027078013	0.978397511	0.9998771
CRO_T134135	29.46785576	0.012004621	0.441535521	0.027188346	0.978309511	0.9998771
CRO_T121103	205.6700177	0.005263187	0.19342009	0.027211168	0.978291308	0.9998771
CRO_T127956	76.50997038	0.007605253	0.279373106	0.027222565	0.978282218	0.9998771
CRO_T100894	43.41561074	0.009948321	0.364652006	0.027281685	0.978235065	0.9998771
CRO_T133453	39.84327947	0.010315845	0.377113844	0.027354724	0.97817681	0.9998771
CRO_T128997	9.36538601	0.020821769	0.757627517	0.027482857	0.978074613	1
CRO_T138841	9.36538601	0.020821769	0.757627517	0.027482857	0.978074613	1
CRO_T136535	37.24299581	0.010708896	0.388217995	0.027584749	0.977993346	0.9998771
CRO_T138690	23.30552707	0.013381234	0.484064579	0.027643489	0.977946496	0.9998771
CRO_T140294	25.89444815	0.012791359	0.460639365	0.027768707	0.977846625	0.9998771
CRO_T121244	25.8964792	0.01292069	0.461491624	0.027997669	0.977664011	0.9998771
CRO_T124153	25.8964792	0.01292069	0.461491624	0.027997669	0.977664011	0.9998771
CRO_T117370	6.772524473	0.024959034	0.8893409	0.028064642	0.977610594	1
CRO_T111281	25.89838861	0.013042982	0.46002564	0.028352729	0.977380826	0.9998771
CRO_T140315	25.89940414	0.013107647	0.460871014	0.028441032	0.977310399	0.9998771
CRO_T124241	9.369326473	0.02151648	0.754088452	0.028533099	0.97723697	1
CRO_T133167	28.48927991	0.012650508	0.439758244	0.028766959	0.977050453	0.9998771
CRO_T102335	6.774494704	0.025444468	0.882661167	0.028826994	0.977002572	1
CRO_T106391	4.19179776	0.032840245	1.131087521	0.029034221	0.976837298	1
CRO_T109998	6.775449409	0.025676504	0.879705002	0.02918763	0.976714947	1
CRO_T113236	6.775449409	0.025676504	0.879705002	0.02918763	0.976714947	1
CRO_T126722	6.775449409	0.025676504	0.879705002	0.02918763	0.976714947	1
